,Target,Score,Interaction,Expression
AC011515.2,False,,False,0.039568345323741004
AC011516.2,False,,False,0.007194244604316547
AC011524.3,False,,False,0.0035971223021582736
AC011525.2,False,,False,0.007194244604316547
AC011738.4,False,,False,0.10431654676258993
AC011742.3,False,,False,0.0035971223021582736
AC011747.3,False,,False,0.039568345323741004
AC011747.4,False,,True,0.014388489208633094
AC011747.6,False,,False,0.007194244604316547
AC011753.5,False,,False,0.1079136690647482
AC011753.6,False,,False,0.0035971223021582736
AC011841.1,False,,False,0.09352517985611511
AC011893.3,False,,False,0.007194244604316547
AC011899.9,False,,False,0.04316546762589928
AC011933.2,False,,False,5.58273381294964
AC011995.3,False,,False,0.0035971223021582736
AC011998.4,False,,True,0.017985611510791366
AC011999.1,False,,True,0.09352517985611511
AC012005.3,False,,False,1.643884892086331
AC012065.1,False,,False,5.248201438848921
AC012065.5,False,,False,0.0035971223021582736
AC012066.1,False,,False,0.9064748201438849
AC012074.2,False,,False,0.025179856115107913
AC012075.2,False,,False,0.025179856115107913
AC012078.2,False,,False,0.03597122302158273
AC012123.1,False,,False,0.014388489208633094
AC012146.7,False,,False,1.70863309352518
AC012314.8,False,,False,0.18345323741007194
AC012354.8,False,,False,0.6906474820143885
AC012358.4,False,,False,0.0035971223021582736
AC012358.8,False,,False,0.08273381294964029
AC012360.4,False,,False,0.025179856115107913
AC012360.6,False,,False,0.16906474820143885
AC012362.3,False,,False,0.0035971223021582736
AC012363.10,False,,False,0.025179856115107913
AC012363.13,False,,False,0.01079136690647482
AC012365.3,False,,False,0.007194244604316547
AC012370.2,False,,False,0.03237410071942446
AC012370.3,False,,False,0.007194244604316547
AC012454.4,False,,False,0.0035971223021582736
AC012456.3,False,,False,0.007194244604316547
AC012456.4,False,,False,0.007194244604316547
AC012462.1,False,,False,0.09352517985611511
AC012485.2,False,,False,0.0035971223021582736
AC012493.1,False,,False,0.11151079136690648
AC012497.2,False,,False,0.0035971223021582736
AC012501.2,False,,False,0.02158273381294964
AC012501.3,False,,False,0.017985611510791366
AC012512.1,False,,False,0.017985611510791366
AC012513.4,False,,False,0.03597122302158273
AC012531.25,False,,False,0.046762589928057555
AC012594.1,False,,False,0.017985611510791366
AC012613.2,False,,False,0.007194244604316547
AC012668.1,False,,False,0.0035971223021582736
AC012668.2,False,,False,0.18345323741007194
AC012671.2,False,,False,0.017985611510791366
AC013262.1,False,,False,0.0035971223021582736
AC013264.2,False,,False,0.0035971223021582736
AC013268.3,False,,False,0.007194244604316547
AC013269.3,False,,False,0.0035971223021582736
AC013269.4,False,,False,0.0035971223021582736
AC013269.5,False,,False,0.0035971223021582736
AC013271.3,False,,False,0.17266187050359713
AC013275.2,False,,False,0.02158273381294964
AC013410.1,False,,False,0.0035971223021582736
AC013429.5,False,,False,0.007194244604316547
AC013437.2,False,,False,0.01079136690647482
AC013437.6,False,,False,0.0035971223021582736
AC013437.7,False,,False,0.0035971223021582736
AC013442.1,False,,False,0.01079136690647482
AC013444.1,False,,False,0.0035971223021582736
AC013460.1,False,,False,0.025179856115107913
AC013463.2,False,,False,0.0035971223021582736
AC013470.6,False,,False,1.1978417266187051
AC013470.8,False,,False,0.01079136690647482
AC013472.3,False,,False,0.007194244604316547
AC013480.2,False,,False,0.09352517985611511
AC013717.3,False,,False,0.2446043165467626
AC015849.14,False,,False,0.2302158273381295
AC015849.16,False,,False,0.046762589928057555
AC015849.19,False,,False,0.017985611510791366
AC015883.1,False,,False,0.0035971223021582736
AC015922.5,False,,False,0.0035971223021582736
AC015971.2,False,,False,0.1618705035971223
AC015977.5,False,,False,0.06115107913669065
AC015987.1,False,,False,0.0683453237410072
AC016292.3,False,,False,0.9172661870503597
AC016549.1,False,,False,0.6187050359712231
AC016582.2,False,,False,0.007194244604316547
AC016683.5,False,,False,0.0035971223021582736
AC016691.2,False,,False,2.960431654676259
AC016700.4,False,,False,0.17625899280575538
AC016700.5,False,,False,0.4856115107913669
AC016700.6,False,,False,5.410071942446043
AC016708.2,False,,False,29.46043165467626
AC016712.2,False,,False,3.29136690647482
AC016716.1,False,,False,0.2517985611510791
AC016722.4,False,,False,0.03237410071942446
AC016724.6,False,,False,0.0035971223021582736
AC016727.3,False,,False,0.01079136690647482
AC016730.1,False,,False,0.039568345323741004
AC016732.2,False,,False,0.8597122302158273
AC016734.2,False,,False,13.320143884892087
AC016735.2,False,,False,0.025179856115107913
AC016737.1,False,,True,0.02158273381294964
AC016738.3,False,,False,0.01079136690647482
AC016739.2,False,,False,98.80935251798562
AC016747.3,False,,False,2.2841726618705036
AC016757.3,False,,False,0.10431654676258993
AC016764.1,False,,False,0.007194244604316547
AC016768.1,False,,False,0.0035971223021582736
AC016821.2,False,,True,0.014388489208633094
AC016831.3,False,,False,0.0035971223021582736
AC016831.6,False,,False,0.0035971223021582736
AC016831.7,False,,False,0.564748201438849
AC016894.1,False,,False,0.03237410071942446
AC016903.1,False,,False,0.007194244604316547
AC016903.2,False,,False,0.0035971223021582736
AC016907.3,False,,False,0.025179856115107913
AC016908.1,False,,False,0.01079136690647482
AC016910.1,False,,False,0.5971223021582733
AC016999.2,False,,False,0.302158273381295
AC017002.1,False,,False,7.359712230215828
AC017002.2,False,,False,0.6726618705035972
AC017035.2,False,,False,0.0035971223021582736
AC017048.2,False,,False,0.01079136690647482
AC017078.1,False,,False,0.014388489208633094
AC017079.3,False,,False,0.02877697841726619
AC017079.4,False,,False,0.007194244604316547
AC017080.1,False,,False,0.007194244604316547
AC017083.2,False,,False,0.02877697841726619
AC017104.2,False,,False,0.302158273381295
AC017104.6,False,,False,0.23381294964028776
AC018359.1,False,,False,0.0035971223021582736
AC018462.2,False,,False,0.03597122302158273
AC018463.4,False,,False,0.1510791366906475
AC018463.5,False,,False,0.03597122302158273
AC018634.9,False,,False,0.0035971223021582736
AC018641.7,False,,False,0.0035971223021582736
AC018647.3,False,,False,0.0035971223021582736
AC018717.2,False,,False,0.0035971223021582736
AC018735.1,False,,False,0.03237410071942446
AC018737.3,False,,False,0.0035971223021582736
AC018738.2,False,,False,181.69064748201438
AC018742.1,False,,False,0.0035971223021582736
AC018755.16,False,,False,0.11510791366906475
AC018755.17,False,,False,0.0035971223021582736
AC018804.1,False,,False,0.0035971223021582736
AC018804.6,False,,False,0.45323741007194246
AC018804.7,False,,False,0.2733812949640288
AC018816.3,False,,False,0.025179856115107913
AC018865.5,False,,False,0.017985611510791366
AC018880.1,False,,False,0.0035971223021582736
AC018890.4,False,,False,0.0035971223021582736
AC018890.6,False,,False,0.08633093525179857
AC018892.9,False,,False,0.06474820143884892
AC019011.1,False,,False,0.03237410071942446
AC019050.1,False,,False,0.02158273381294964
AC019055.1,False,,False,0.0035971223021582736
AC019080.1,False,,False,0.025179856115107913
AC019097.7,False,,False,2.593525179856115
AC019109.1,False,,False,0.014388489208633094
AC019117.2,False,,False,0.014388489208633094
AC019118.4,False,,False,0.01079136690647482
AC019129.1,False,,False,0.15827338129496402
AC019129.2,False,,False,0.4568345323741007
AC019172.2,False,,False,0.0035971223021582736
AC019178.2,False,,False,0.017985611510791366
AC019178.3,False,,False,0.007194244604316547
AC019181.2,False,,False,0.0035971223021582736
AC019181.3,False,,False,0.22661870503597123
AC019186.1,False,,False,0.02158273381294964
AC019322.1,False,,False,0.0035971223021582736
AC020550.7,False,,False,0.0035971223021582736
AC020571.3,False,,False,0.06115107913669065
AC020594.5,False,,False,0.1079136690647482
AC020743.3,False,,False,0.007194244604316547
AC020915.2,False,,False,0.01079136690647482
AC020922.1,False,,False,0.0035971223021582736
AC020956.3,False,,False,0.007194244604316547
AC020983.5,False,,False,4.517985611510792
AC021016.7,False,,False,0.7985611510791367
AC021021.1,False,,False,0.0035971223021582736
AC021021.2,False,,False,0.007194244604316547
AC021188.4,False,,False,0.007194244604316547
AC021224.1,False,,False,0.046762589928057555
AC021876.4,False,,False,0.0035971223021582736
AC022007.5,False,,False,0.9748201438848921
AC022153.1,False,,False,0.007194244604316547
AC022154.7,False,,False,0.0035971223021582736
AC022173.2,False,,False,0.07913669064748201
AC022182.2,False,,False,4.629496402877698
AC022182.3,False,,False,0.017985611510791366
AC022210.2,False,,False,17.953237410071942
AC022538.1,False,,False,0.01079136690647482
AC022616.2,False,,False,0.0035971223021582736
AC022819.2,False,,False,0.0035971223021582736
AC022819.3,False,,False,0.0035971223021582736
AC023050.1,False,,False,0.017985611510791366
AC023115.2,False,,False,0.04316546762589928
AC023115.4,False,,False,0.0035971223021582736
AC023137.2,False,,False,0.0539568345323741
AC023271.1,False,,False,0.03597122302158273
AC023274.4,False,,False,0.0035971223021582736
AC023347.1,False,,False,0.03597122302158273
AC023481.1,False,,False,0.08633093525179857
AC023491.1,False,,True,0.039568345323741004
AC023590.1,False,,False,0.007194244604316547
AC024060.1,False,,False,0.014388489208633094
AC024082.3,False,,False,0.007194244604316547
AC024082.4,False,,False,0.007194244604316547
AC024132.1,False,,False,0.007194244604316547
AC024560.3,False,,False,1.4568345323741008
AC024592.9,False,,False,0.0035971223021582736
AC024937.2,False,,False,0.0035971223021582736
AC024937.4,False,,False,0.0683453237410072
AC024937.6,False,,False,0.1618705035971223
AC024995.1,False,,False,0.014388489208633094
AC025016.1,False,,False,0.017985611510791366
AC025048.1,False,,False,0.29136690647482016
AC025171.1,False,,True,0.6618705035971223
AC025335.1,False,,True,0.10431654676258993
AC025442.3,False,,False,0.0035971223021582736
AC025627.1,False,,False,0.007194244604316547
AC025627.7,False,,False,0.0035971223021582736
AC025750.5,False,,False,0.5071942446043165
AC025811.3,False,,False,0.0035971223021582736
AC025918.1,False,,False,0.03237410071942446
AC025918.2,False,,False,0.007194244604316547
AC026150.6,False,,False,0.007194244604316547
AC026188.1,False,,False,0.01079136690647482
AC026202.3,False,,False,0.1618705035971223
AC026271.5,False,,False,7.111510791366906
AC026305.1,False,,False,0.0035971223021582736
AC026367.1,False,,False,0.0035971223021582736
AC026703.1,False,,False,0.007194244604316547
AC026904.1,False,,False,0.4856115107913669
AC026951.1,False,,False,0.01079136690647482
AC026954.6,False,,False,0.017985611510791366
AC027601.1,False,,False,0.19424460431654678
AC027612.1,False,,False,4.003597122302159
AC027612.3,False,,False,0.06115107913669065
AC027612.4,False,,False,0.007194244604316547
AC027612.6,False,,False,66.20863309352518
AC034110.1,False,,False,0.014388489208633094
AC034205.1,False,,False,0.050359712230215826
AC034220.3,False,,False,0.017985611510791366
AC035144.1,False,,False,0.0035971223021582736
AC046143.3,False,,True,0.6258992805755396
AC048346.1,False,,False,0.02158273381294964
AC053503.12,False,,False,0.0035971223021582736
AC055764.1,False,,False,0.0539568345323741
AC055866.1,False,,False,0.05755395683453238
AC058791.1,False,,False,14.863309352517986
AC060834.2,False,,False,0.07194244604316546
AC060835.1,False,,False,0.0035971223021582736
AC062016.1,False,,False,0.0035971223021582736
AC062017.1,False,,False,0.5287769784172662
AC062020.1,False,,False,0.02158273381294964
AC062028.1,False,,False,0.0035971223021582736
AC062029.1,False,,True,0.48201438848920863
AC063976.7,False,,False,0.017985611510791366
AC063980.3,False,,False,0.0035971223021582736
AC064836.3,False,,False,0.30935251798561153
AC064837.1,False,,False,0.01079136690647482
AC064850.4,False,,True,0.10431654676258993
AC064852.4,False,,False,0.017985611510791366
AC064853.3,False,,False,0.007194244604316547
AC064875.2,False,,False,0.007194244604316547
AC066692.3,False,,False,0.0035971223021582736
AC067940.1,False,,False,0.06115107913669065
AC067945.3,False,,False,0.007194244604316547
AC067945.4,False,,False,0.01079136690647482
AC067956.1,False,,False,0.01079136690647482
AC067968.3,False,,False,0.007194244604316547
AC067969.2,False,,False,0.01079136690647482
AC068042.1,False,,False,0.014388489208633094
AC068134.10,False,,False,0.014388489208633094
AC068137.1,False,,False,0.014388489208633094
AC068137.13,False,,False,0.17985611510791366
AC068137.5,False,,False,0.0035971223021582736
AC068137.6,False,,False,0.0035971223021582736
AC068138.1,False,,False,0.1474820143884892
AC068196.1,False,,False,0.02158273381294964
AC068282.3,False,,False,0.0035971223021582736
AC068489.1,False,,False,0.0035971223021582736
AC068491.3,False,,False,0.16546762589928057
AC068492.1,False,,False,0.0035971223021582736
AC068499.10,False,,False,0.22661870503597123
AC068522.4,False,,False,16.98201438848921
AC068538.2,False,,True,0.17266187050359713
AC068657.2,False,,False,0.17985611510791366
AC068831.10,False,,False,0.0035971223021582736
AC068831.16,False,,False,0.4712230215827338
AC068831.6,False,,False,1.0035971223021583
AC068946.1,False,,False,0.025179856115107913
AC069154.4,False,,False,0.0035971223021582736
AC069213.1,False,,False,0.007194244604316547
AC069213.4,False,,False,0.0539568345323741
AC069257.6,False,,False,0.07913669064748201
AC069282.6,False,,False,0.01079136690647482
AC069513.4,False,,True,0.04316546762589928
AC072052.7,False,,False,0.0035971223021582736
AC072061.2,False,,False,0.025179856115107913
AC072062.1,False,,False,0.2805755395683453
AC072062.3,False,,False,0.0035971223021582736
AC073043.1,False,,False,0.49280575539568344
AC073046.25,False,,False,0.050359712230215826
AC073055.2,False,,False,0.34172661870503596
AC073063.10,False,,False,3.5
AC073069.2,False,,False,0.0035971223021582736
AC073071.1,False,,False,0.017985611510791366
AC073072.6,False,,False,0.0035971223021582736
AC073072.7,False,,False,0.5899280575539568
AC073109.2,False,,False,0.007194244604316547
AC073130.1,False,,False,0.7410071942446043
AC073130.3,False,,True,0.4064748201438849
AC073133.1,False,,False,0.14388489208633093
AC073150.6,False,,False,0.06115107913669065
AC073218.3,False,,False,0.0035971223021582736
AC073254.1,False,,False,0.02877697841726619
AC073264.10,False,,False,0.017985611510791366
AC073310.4,False,,False,0.06115107913669065
AC073316.2,False,,False,0.007194244604316547
AC073321.4,False,,False,0.0035971223021582736
AC073325.2,False,,False,0.0035971223021582736
AC073333.1,False,,False,0.007194244604316547
AC073333.8,False,,False,0.2014388489208633
AC073343.13,False,,False,0.0035971223021582736
AC073387.2,False,,False,0.0035971223021582736
AC073410.1,False,,False,0.0539568345323741
AC073415.2,False,,False,0.014388489208633094
AC073465.1,False,,False,2.093525179856115
AC073465.3,False,,False,0.06474820143884892
AC073508.1,False,,False,0.007194244604316547
AC073551.1,False,,False,0.0035971223021582736
AC073621.2,False,,False,0.35611510791366907
AC073636.1,False,,False,0.014388489208633094
AC073641.2,False,,False,0.039568345323741004
AC073657.1,False,,False,0.03237410071942446
AC073869.1,False,,False,0.2805755395683453
AC073869.10,False,,False,0.0035971223021582736
AC073869.2,False,,False,0.017985611510791366
AC073869.20,False,,False,0.12949640287769784
AC073869.7,False,,False,0.0035971223021582736
AC073928.1,False,,False,0.0035971223021582736
AC073934.6,False,,False,0.0683453237410072
AC074008.1,False,,False,0.007194244604316547
AC074019.2,False,,False,0.1474820143884892
AC074117.10,False,,False,0.2517985611510791
AC074117.13,False,,False,0.0035971223021582736
AC074183.3,False,,False,0.0035971223021582736
AC074212.6,False,,False,0.17625899280575538
AC074286.1,False,,False,0.06474820143884892
AC074289.1,False,,False,0.0035971223021582736
AC074289.2,False,,False,0.0035971223021582736
AC074290.1,False,,False,0.0035971223021582736
AC074338.4,False,,False,0.007194244604316547
AC074389.6,False,,False,0.0035971223021582736
AC074391.1,False,,False,0.10071942446043165
AC078852.2,False,,False,0.0035971223021582736
AC078883.4,False,,False,0.03597122302158273
AC078889.1,False,,False,0.0035971223021582736
AC078899.1,False,,False,1.1870503597122302
