ensembl_gene_id	external_gene_name	gene_biotype
ENSMUSG00000100197	Gm28638	lincRNA
ENSMUSG00000080728	Gm13616	processed_pseudogene
ENSMUSG00000081415	Gm15176	processed_pseudogene
ENSMUSG00000046999	1110032F04Rik	protein_coding
ENSMUSG00000075115	Olfr1200	protein_coding
ENSMUSG00000083636	Gm15175	processed_pseudogene
ENSMUSG00000078252	Krtap17-1	protein_coding
ENSMUSG00000104323	Gm37319	TEC
ENSMUSG00000081051	Gm15427	processed_pseudogene
ENSMUSG00000078776	9530053A07Rik	protein_coding
ENSMUSG00000082529	Gm11199	processed_pseudogene
ENSMUSG00000080893	Gm15920	processed_pseudogene
ENSMUSG00000086140	Hnf1aos2	antisense
ENSMUSG00000085325	Gm14974	lincRNA
ENSMUSG00000037860	Aim2	protein_coding
ENSMUSG00000103165	Gm37560	TEC
ENSMUSG00000081488	Gm15368	unprocessed_pseudogene
ENSMUSG00000100443	Scgb2b16-ps	unprocessed_pseudogene
ENSMUSG00000082837	Gm15373	unprocessed_pseudogene
ENSMUSG00000085763	Smc2os	antisense
ENSMUSG00000029559	2210016L21Rik	protein_coding
ENSMUSG00000047182	Irs3	protein_coding
ENSMUSG00000090175	Ugt1a9	protein_coding
ENSMUSG00000083618	Gm11771	unprocessed_pseudogene
ENSMUSG00000026834	Acvr1c	protein_coding
ENSMUSG00000106073	RP24-370B22.3	TEC
ENSMUSG00000092572	Serpinb10	polymorphic_pseudogene
ENSMUSG00000021087	Rtn1	protein_coding
ENSMUSG00000070336	Fbxo47	protein_coding
ENSMUSG00000085395	Gm13056	lincRNA
ENSMUSG00000082223	Gm15079	processed_pseudogene
ENSMUSG00000026405	C4bp	protein_coding
ENSMUSG00000083710	Gm15078	processed_pseudogene
ENSMUSG00000038827	Fam206a	protein_coding
ENSMUSG00000081029	Gm15077	processed_pseudogene
ENSMUSG00000096706	Gm21854	protein_coding
ENSMUSG00000100836	Gm28215	lincRNA
ENSMUSG00000091894	Gm3030	unprocessed_pseudogene
ENSMUSG00000073771	Btbd19	protein_coding
ENSMUSG00000031273	Col4a6	protein_coding
ENSMUSG00000020549	Elac2	protein_coding
ENSMUSG00000096036	Gm21778	protein_coding
ENSMUSG00000038807	Rap1gap2	protein_coding
ENSMUSG00000028558	Calr4	protein_coding
ENSMUSG00000055491	Pprc1	protein_coding
ENSMUSG00000044854	1700056E22Rik	protein_coding
ENSMUSG00000084920	Gm15230	lincRNA
ENSMUSG00000076557	Igkv4-56	IG_V_pseudogene
ENSMUSG00000066245	Gm10156	processed_pseudogene
ENSMUSG00000038692	Hoxb4	protein_coding
ENSMUSG00000039384	Dusp10	protein_coding
ENSMUSG00000014164	Klhl3	protein_coding
ENSMUSG00000070645	Ren1	protein_coding
ENSMUSG00000038733	Wdr26	protein_coding
ENSMUSG00000023861	Mpc1	protein_coding
ENSMUSG00000026766	Mmadhc	protein_coding
ENSMUSG00000099442	Gm28352	lincRNA
ENSMUSG00000041605	5730559C18Rik	protein_coding
ENSMUSG00000044134	Fam109a	protein_coding
ENSMUSG00000036611	Eepd1	protein_coding
ENSMUSG00000015839	Nfe2l2	protein_coding
ENSMUSG00000049612	Omg	protein_coding
ENSMUSG00000105687	RP23-175B24.5	processed_pseudogene
ENSMUSG00000100322	Gm29624	transcribed_unprocessed_pseudogene
ENSMUSG00000040997	Abhd4	protein_coding
ENSMUSG00000002105	Slc39a13	protein_coding
ENSMUSG00000006345	Ggt1	protein_coding
ENSMUSG00000049103	Ccr2	protein_coding
ENSMUSG00000078202	Nrarp	protein_coding
ENSMUSG00000102153	Gm37474	TEC
ENSMUSG00000102850	Gm37082	TEC
ENSMUSG00000024947	Men1	protein_coding
ENSMUSG00000103539	Gm37834	TEC
ENSMUSG00000104382	4930402C01Rik	lincRNA
ENSMUSG00000028664	Ephb2	protein_coding
ENSMUSG00000095978	Mup-ps11	unprocessed_pseudogene
ENSMUSG00000053477	Tcf4	protein_coding
ENSMUSG00000096844	Igkv6-14	IG_V_gene
ENSMUSG00000087211	Lhx1os	lincRNA
ENSMUSG00000073830	Mup14	protein_coding
ENSMUSG00000087406	E130215H24Rik	processed_transcript
ENSMUSG00000008496	Pou2f2	protein_coding
ENSMUSG00000082888	Gm12934	processed_pseudogene
ENSMUSG00000083461	Gm12935	processed_pseudogene
ENSMUSG00000029263	Pigg	protein_coding
ENSMUSG00000033080	Vsx1	protein_coding
ENSMUSG00000031171	Ftsj1	protein_coding
ENSMUSG00000031425	Plp1	protein_coding
ENSMUSG00000102042	Gm29195	processed_pseudogene
ENSMUSG00000060685	Gm14511	protein_coding
ENSMUSG00000100878	Gm29196	unprocessed_pseudogene
ENSMUSG00000097798	Gm26898	unprocessed_pseudogene
ENSMUSG00000046580	Gm7862	processed_pseudogene
ENSMUSG00000038914	Dido1	protein_coding
ENSMUSG00000099501	Gm29662	lincRNA
ENSMUSG00000040859	Bsdc1	protein_coding
ENSMUSG00000086043	Gm12473	antisense
ENSMUSG00000050043	Tmx2	protein_coding
ENSMUSG00000030283	St8sia1	protein_coding
ENSMUSG00000094176	Trav6d-6	TR_V_gene
ENSMUSG00000061742	Slc22a12	protein_coding
ENSMUSG00000071452	Gm11397	protein_coding
ENSMUSG00000081496	Gm13428	processed_pseudogene
ENSMUSG00000012819	Cdh23	protein_coding
ENSMUSG00000092395	Gm20463	antisense
ENSMUSG00000082616	Gm6025	processed_pseudogene
ENSMUSG00000046826	Fam187b	protein_coding
ENSMUSG00000018239	Zcchc10	protein_coding
ENSMUSG00000073976	1700026J12Rik	lincRNA
ENSMUSG00000091021	Gm17300	lincRNA
ENSMUSG00000082302	Gm12385	processed_pseudogene
ENSMUSG00000027249	F2	protein_coding
ENSMUSG00000083271	Gm12384	processed_pseudogene
ENSMUSG00000106186	RP24-87P2.3	TEC
ENSMUSG00000087322	Gm16075	antisense
ENSMUSG00000082677	Gm15371	unprocessed_pseudogene
ENSMUSG00000085241	Snhg3	processed_transcript
ENSMUSG00000101330	Gm10193	processed_pseudogene
ENSMUSG00000051038	Rhox11	protein_coding
ENSMUSG00000084195	Gm15372	unprocessed_pseudogene
ENSMUSG00000034083	Ccdc174	protein_coding
ENSMUSG00000079592	C1qtnf5	protein_coding
ENSMUSG00000103020	Gm37681	processed_pseudogene
ENSMUSG00000029196	Tada2b	protein_coding
ENSMUSG00000040842	Szrd1	protein_coding
ENSMUSG00000083841	Gm1947	processed_pseudogene
ENSMUSG00000030711	Sult1a1	protein_coding
ENSMUSG00000084308	Gm14593	processed_pseudogene
ENSMUSG00000057378	Ryr3	protein_coding
ENSMUSG00000044206	Vsig4	protein_coding
ENSMUSG00000005897	Nr2c1	protein_coding
ENSMUSG00000094318	Gm13144	processed_pseudogene
ENSMUSG00000029185	Fam114a1	protein_coding
ENSMUSG00000042589	Cux2	protein_coding
ENSMUSG00000040706	Agmat	protein_coding
ENSMUSG00000046010	Zfp830	protein_coding
ENSMUSG00000087441	Gm13853	lincRNA
ENSMUSG00000085175	Gm11423	antisense
ENSMUSG00000054764	Mtnr1a	protein_coding
ENSMUSG00000082022	Gm12386	processed_pseudogene
ENSMUSG00000078498	Gm13151	protein_coding
ENSMUSG00000073980	Gm9574	unprocessed_pseudogene
ENSMUSG00000081701	Gm13890	transcribed_processed_pseudogene
ENSMUSG00000040165	Cd209c	protein_coding
ENSMUSG00000096354	Gm8178	processed_pseudogene
ENSMUSG00000049036	Tmem121	protein_coding
ENSMUSG00000025532	Crcp	protein_coding
ENSMUSG00000075588	Hoxb2	protein_coding
ENSMUSG00000034928	Rnf44	protein_coding
ENSMUSG00000095079	Igha	IG_C_gene
ENSMUSG00000074578	1500012F01Rik	protein_coding
ENSMUSG00000030213	Atf7ip	protein_coding
ENSMUSG00000078497	Gm13145	protein_coding
ENSMUSG00000087354	4930404I05Rik	processed_transcript
ENSMUSG00000085279	Gm15965	antisense
ENSMUSG00000084844	Hoxb3os	antisense
ENSMUSG00000100636	Gm3551	processed_pseudogene
ENSMUSG00000098065	Gm5177	transcribed_processed_pseudogene
ENSMUSG00000097959	Gm6931	transcribed_processed_pseudogene
ENSMUSG00000076884	Traj46	TR_J_gene
ENSMUSG00000102388	Gm33815	protein_coding
ENSMUSG00000030493	C230052I12Rik	protein_coding
ENSMUSG00000038677	Scube3	protein_coding
ENSMUSG00000028469	Npr2	protein_coding
ENSMUSG00000104211	Gm37985	TEC
ENSMUSG00000038415	Foxq1	protein_coding
ENSMUSG00000042817	Flt3	protein_coding
ENSMUSG00000000938	Hoxa10	protein_coding
ENSMUSG00000024498	Tcerg1	protein_coding
ENSMUSG00000012428	Steap4	protein_coding
ENSMUSG00000081565	Rps12-ps5	processed_pseudogene
ENSMUSG00000042670	Immp1l	protein_coding
ENSMUSG00000100947	Gm28949	unprocessed_pseudogene
ENSMUSG00000102507	Gm21350	unprocessed_pseudogene
ENSMUSG00000013928	Thap8	protein_coding
ENSMUSG00000056716	Gm5420	lincRNA
ENSMUSG00000092220	Gm20528	processed_transcript
ENSMUSG00000102358	Gm21412	unprocessed_pseudogene
ENSMUSG00000089675	Ugt1a8	protein_coding
ENSMUSG00000085616	Gm13850	lincRNA
ENSMUSG00000081222	Gm15173	processed_pseudogene
ENSMUSG00000094634	Gm3468	protein_coding
ENSMUSG00000007908	Hmgcll1	protein_coding
ENSMUSG00000089960	Ugt1a1	protein_coding
ENSMUSG00000101560	Gm28127	lincRNA
ENSMUSG00000066175	2510046G10Rik	antisense
ENSMUSG00000092208	Vmn1r-ps58	unprocessed_pseudogene
ENSMUSG00000028896	Rcc1	protein_coding
ENSMUSG00000030714	Ccdc101	protein_coding
ENSMUSG00000028943	Espn	protein_coding
ENSMUSG00000031256	Cstf2	protein_coding
ENSMUSG00000041241	Mul1	protein_coding
ENSMUSG00000085361	Gm16305	processed_pseudogene
ENSMUSG00000075389	2810410L24Rik	processed_transcript
ENSMUSG00000049339	Fam134a	protein_coding
ENSMUSG00000102243	Gm37718	TEC
ENSMUSG00000102626	Gm18553	processed_pseudogene
ENSMUSG00000086750	Gm11770	antisense
ENSMUSG00000085481	Gm16304	processed_pseudogene
ENSMUSG00000026971	Itgb6	protein_coding
ENSMUSG00000020723	Cacng4	protein_coding
ENSMUSG00000038893	Fam117a	protein_coding
ENSMUSG00000020793	Galr2	protein_coding
ENSMUSG00000056735	A930024E05Rik	antisense
ENSMUSG00000104915	Trav15n-2	TR_V_gene
ENSMUSG00000075589	Gm11536	antisense
ENSMUSG00000102651	Gm37080	TEC
ENSMUSG00000074918	Inafm2	antisense
ENSMUSG00000104719	RP23-431M7.4	TEC
ENSMUSG00000027794	Sohlh2	protein_coding
ENSMUSG00000102448	Gm37101	TEC
ENSMUSG00000099510	Gm28501	antisense
ENSMUSG00000028800	Hdac1	protein_coding
ENSMUSG00000048763	Hoxb3	protein_coding
ENSMUSG00000039501	Znfx1	protein_coding
ENSMUSG00000013236	Ptprs	protein_coding
ENSMUSG00000101546	Gm28747	lincRNA
ENSMUSG00000087618	Gm14114	lincRNA
ENSMUSG00000082044	Gm14284	processed_pseudogene
ENSMUSG00000082248	Gm13161	processed_pseudogene
ENSMUSG00000067971	Olfr1321	protein_coding
ENSMUSG00000024862	Klc2	protein_coding
ENSMUSG00000035592	Krt33a	protein_coding
ENSMUSG00000020272	Stk10	protein_coding
ENSMUSG00000093699	Vmn2r-ps9	unprocessed_pseudogene
ENSMUSG00000094966	Trav9-2	TR_V_gene
ENSMUSG00000039753	Fbxl5	protein_coding
ENSMUSG00000073085	4930428D18Rik	protein_coding
ENSMUSG00000037514	Pank2	protein_coding
ENSMUSG00000066129	Kndc1	protein_coding
ENSMUSG00000049387	Cox7b2	protein_coding
ENSMUSG00000027176	Cstf3	protein_coding
ENSMUSG00000025967	Eef1b2	protein_coding
ENSMUSG00000081740	Gm14279	processed_pseudogene
ENSMUSG00000082329	Gm14287	processed_pseudogene
ENSMUSG00000087445	Gm14286	antisense
ENSMUSG00000099969	Gm28960	antisense
ENSMUSG00000056268	Dennd1b	protein_coding
ENSMUSG00000039908	Slc26a11	protein_coding
ENSMUSG00000049686	Orai1	protein_coding
ENSMUSG00000028064	Sema4a	protein_coding
ENSMUSG00000028849	Map7d1	protein_coding
ENSMUSG00000106555	RP23-214I6.3	antisense
ENSMUSG00000073952	Olfr597	protein_coding
ENSMUSG00000105979	RP23-214I6.2	TEC
ENSMUSG00000105311	RP23-214I6.5	processed_transcript
ENSMUSG00000003948	Mmd	protein_coding
ENSMUSG00000017211	Gsdma2	protein_coding
ENSMUSG00000026581	Sell	protein_coding
ENSMUSG00000040867	Begain	protein_coding
ENSMUSG00000106159	RP23-460F15.1	processed_pseudogene
ENSMUSG00000105777	RP23-205G9.1	lincRNA
ENSMUSG00000092517	Art2a-ps	polymorphic_pseudogene
ENSMUSG00000042751	Nmnat2	protein_coding
ENSMUSG00000024334	H2-Oa	protein_coding
ENSMUSG00000074749	Kiz	protein_coding
ENSMUSG00000060742	Olfr1076	protein_coding
ENSMUSG00000030494	Rhpn2	protein_coding
ENSMUSG00000097283	Gm26686	lincRNA
ENSMUSG00000106415	RP24-565B3.4	antisense
ENSMUSG00000086563	Gm14136	lincRNA
ENSMUSG00000042348	Arl15	protein_coding
ENSMUSG00000100630	Gm28450	lincRNA
ENSMUSG00000054252	Fgfr3	protein_coding
ENSMUSG00000052188	Gm14964	antisense
ENSMUSG00000101767	Gm28498	antisense
ENSMUSG00000082241	Gm15776	processed_pseudogene
ENSMUSG00000085694	Gm14967	antisense
ENSMUSG00000106076	RP23-192C21.2	processed_pseudogene
ENSMUSG00000047824	Pygo2	protein_coding
ENSMUSG00000030730	Atp2a1	protein_coding
ENSMUSG00000101258	Gm29477	antisense
ENSMUSG00000061928	Dsg1b	protein_coding
ENSMUSG00000085509	Gm11521	antisense
ENSMUSG00000052384	Nrros	protein_coding
ENSMUSG00000030986	Dhx32	protein_coding
ENSMUSG00000015962	1700016C15Rik	protein_coding
ENSMUSG00000042814	Mcts2	protein_coding
ENSMUSG00000033439	Trmt13	protein_coding
ENSMUSG00000028314	Toporsl	protein_coding
ENSMUSG00000098011	Gm21232	processed_pseudogene
ENSMUSG00000098241	H2-Pa	unprocessed_pseudogene
ENSMUSG00000101877	Gm8176	processed_pseudogene
ENSMUSG00000087478	4930506C21Rik	processed_transcript
ENSMUSG00000067786	Nnat	protein_coding
ENSMUSG00000029999	Tgfa	protein_coding
ENSMUSG00000100907	Gm29310	unprocessed_pseudogene
ENSMUSG00000081529	Gm14884	processed_pseudogene
ENSMUSG00000098524	Gm19015	processed_pseudogene
ENSMUSG00000020167	Tcf3	protein_coding
ENSMUSG00000030366	Ceacam12	protein_coding
ENSMUSG00000098197	BC051537	antisense
ENSMUSG00000094268	Ighd5-8	IG_D_gene
ENSMUSG00000097315	Gm26568	antisense
ENSMUSG00000090429	Gm17271	processed_pseudogene
ENSMUSG00000037020	Wdr62	protein_coding
ENSMUSG00000092221	Gm7230	unprocessed_pseudogene
ENSMUSG00000042118	Bhmt2	protein_coding
ENSMUSG00000073633	Fbxo36	protein_coding
ENSMUSG00000040860	Crocc	protein_coding
ENSMUSG00000085972	1110028F11Rik	sense_intronic
ENSMUSG00000084126	Gm15844	processed_pseudogene
ENSMUSG00000072683	Gm7457	processed_transcript
ENSMUSG00000081151	Gm11448	processed_pseudogene
ENSMUSG00000103291	Gm38235	TEC
ENSMUSG00000029321	Slc10a6	protein_coding
ENSMUSG00000035268	Pkig	protein_coding
ENSMUSG00000007944	Ttc9b	protein_coding
ENSMUSG00000086040	Wipf3	protein_coding
ENSMUSG00000101960	Gm29311	lincRNA
ENSMUSG00000044340	Phlpp1	protein_coding
ENSMUSG00000085882	2610507I01Rik	processed_transcript
ENSMUSG00000101224	Gm28209	lincRNA
ENSMUSG00000073377	AU016765	lincRNA
ENSMUSG00000034177	Rnf43	protein_coding
ENSMUSG00000037315	Jade3	protein_coding
ENSMUSG00000059023	Olfr1201	protein_coding
ENSMUSG00000046138	9930021J03Rik	protein_coding
ENSMUSG00000105575	RP23-37N15.3	lincRNA
ENSMUSG00000036523	Greb1	protein_coding
ENSMUSG00000076439	Mog	protein_coding
ENSMUSG00000026854	Usp20	protein_coding
ENSMUSG00000083524	Mup-ps21	unprocessed_pseudogene
ENSMUSG00000099853	Gm29328	lincRNA
ENSMUSG00000030672	Mylpf	protein_coding
ENSMUSG00000099558	Gm29295	lincRNA
ENSMUSG00000018341	Il12rb2	protein_coding
ENSMUSG00000075208	Olfr1019	protein_coding
ENSMUSG00000097167	Gm16740	antisense
ENSMUSG00000002102	Psmc3	protein_coding
ENSMUSG00000039798	2600006K01Rik	antisense
ENSMUSG00000052563	D930048N14Rik	protein_coding
ENSMUSG00000087031	Gm14241	lincRNA
ENSMUSG00000087184	Gm11650	processed_transcript
ENSMUSG00000095088	Trav11d	TR_V_gene
ENSMUSG00000083374	Gm11449	processed_pseudogene
ENSMUSG00000046722	Cdc42se1	protein_coding
ENSMUSG00000089877	Gm16102	processed_pseudogene
ENSMUSG00000076909	Traj20	TR_J_gene
ENSMUSG00000086061	Gm13075	antisense
ENSMUSG00000057037	Cfhr1	protein_coding
ENSMUSG00000043670	Diras1	protein_coding
ENSMUSG00000049504	Proser1	protein_coding
ENSMUSG00000043036	Ccdc63	protein_coding
ENSMUSG00000082370	Gm12313	processed_pseudogene
ENSMUSG00000094291	Vmn1r28	protein_coding
ENSMUSG00000056877	Rps15a-ps1	processed_pseudogene
ENSMUSG00000039787	Cercam	protein_coding
ENSMUSG00000055177	Cstl1	protein_coding
ENSMUSG00000074754	Gm561	protein_coding
ENSMUSG00000003814	Calr	protein_coding
ENSMUSG00000106219	RP23-192C21.3	lincRNA
ENSMUSG00000026203	Dnajb2	protein_coding
ENSMUSG00000058923	Vmn1r6	protein_coding
ENSMUSG00000032010	Usp2	protein_coding
ENSMUSG00000067787	Blcap	protein_coding
ENSMUSG00000082663	Trav13-3	TR_V_pseudogene
ENSMUSG00000097620	4921514A10Rik	antisense
ENSMUSG00000027297	Ltk	protein_coding
ENSMUSG00000061904	Slc25a3	protein_coding
ENSMUSG00000046975	Olfr1020	protein_coding
ENSMUSG00000087547	2410019O14Rik	lincRNA
ENSMUSG00000076876	Traj57	TR_J_gene
ENSMUSG00000084306	Gm11743	processed_pseudogene
ENSMUSG00000082754	Olfr1021-ps1	unprocessed_pseudogene
ENSMUSG00000057761	Olfr1022	protein_coding
ENSMUSG00000091734	Vmn1r29	protein_coding
ENSMUSG00000028989	Angptl7	protein_coding
ENSMUSG00000062647	Rpl7a	protein_coding
ENSMUSG00000050128	Olfr1023	protein_coding
ENSMUSG00000082868	Mup-ps5	unprocessed_pseudogene
ENSMUSG00000026627	Tmem206	protein_coding
ENSMUSG00000075206	Olfr1024	protein_coding
ENSMUSG00000039555	Cylc2	protein_coding
ENSMUSG00000100943	Gm29229	processed_transcript
ENSMUSG00000067365	Tmem128	protein_coding
ENSMUSG00000104520	Gm37336	lincRNA
ENSMUSG00000032570	Atp2c1	protein_coding
ENSMUSG00000040749	Siah1b	protein_coding
ENSMUSG00000090124	Ugt1a7c	protein_coding
ENSMUSG00000092332	Gm8868	unprocessed_pseudogene
ENSMUSG00000027430	Dtd1	protein_coding
ENSMUSG00000104450	Gm37830	TEC
ENSMUSG00000045942	BC049762	protein_coding
ENSMUSG00000020299	4930524B15Rik	protein_coding
ENSMUSG00000074797	Itpa	protein_coding
ENSMUSG00000058952	Cfi	protein_coding
ENSMUSG00000100596	Gm29502	lincRNA
ENSMUSG00000099983	1700022E09Rik	lincRNA
ENSMUSG00000102657	Gm37899	TEC
ENSMUSG00000001053	N4bp3	protein_coding
ENSMUSG00000098005	Gm6114	processed_pseudogene
ENSMUSG00000058884	Olfr1025-ps1	protein_coding
ENSMUSG00000081612	Xlr5e-ps	unprocessed_pseudogene
ENSMUSG00000027247	Arhgap1	protein_coding
ENSMUSG00000036892	Prodh2	protein_coding
ENSMUSG00000033068	Entpd6	protein_coding
ENSMUSG00000075142	Olfr74	protein_coding
ENSMUSG00000087620	5330434G04Rik	lincRNA
ENSMUSG00000086917	Gm11630	lincRNA
ENSMUSG00000062793	Olfr1158	protein_coding
ENSMUSG00000041592	Sdk2	protein_coding
ENSMUSG00000020911	Krt19	protein_coding
ENSMUSG00000021685	Otp	protein_coding
ENSMUSG00000081484	Gm13492	processed_pseudogene
ENSMUSG00000087114	Gm16099	antisense
ENSMUSG00000020385	Clk4	protein_coding
ENSMUSG00000043993	2900052L18Rik	processed_transcript
ENSMUSG00000046861	Hectd3	protein_coding
ENSMUSG00000026626	Ppp2r5a	protein_coding
ENSMUSG00000072674	Plac9b	protein_coding
ENSMUSG00000020908	Myh3	protein_coding
ENSMUSG00000020941	Map3k14	protein_coding
ENSMUSG00000000290	Itgb2	protein_coding
ENSMUSG00000015095	Fbxw5	protein_coding
ENSMUSG00000095829	Speer1-ps1	protein_coding
ENSMUSG00000026393	Nek7	protein_coding
ENSMUSG00000079418	Atg4a	protein_coding
ENSMUSG00000026083	Eif5b	protein_coding
ENSMUSG00000030727	Rabep2	protein_coding
ENSMUSG00000032503	Arpp21	protein_coding
ENSMUSG00000101037	Gm28424	antisense
ENSMUSG00000106209	RP23-50I16.2	antisense
ENSMUSG00000087119	Atg4a-ps	protein_coding
ENSMUSG00000018927	Ccl6	protein_coding
ENSMUSG00000096853	Olfr1298	protein_coding
ENSMUSG00000025764	Jade1	protein_coding
ENSMUSG00000105405	RP23-161K8.1	processed_pseudogene
ENSMUSG00000103355	Gm2147	processed_pseudogene
ENSMUSG00000101805	Gm28768	processed_pseudogene
ENSMUSG00000102068	Mrgprc7-ps	unprocessed_pseudogene
ENSMUSG00000026356	Dars	protein_coding
ENSMUSG00000102706	Gm7417	processed_pseudogene
ENSMUSG00000079531	Gm5936	protein_coding
ENSMUSG00000027649	Ctnnbl1	protein_coding
ENSMUSG00000025528	2010106E10Rik	protein_coding
ENSMUSG00000105393	Trav7d-5	TR_V_gene
ENSMUSG00000051832	E230016K23Rik	processed_transcript
ENSMUSG00000027762	Sucnr1	protein_coding
ENSMUSG00000002043	Trappc6a	protein_coding
ENSMUSG00000076757	Tcrg-C4	TR_C_gene
ENSMUSG00000085147	Gm12609	processed_transcript
ENSMUSG00000026224	4933407L21Rik	protein_coding
ENSMUSG00000087584	Gm14457	processed_pseudogene
ENSMUSG00000099991	Gm29660	lincRNA
ENSMUSG00000027849	Syt6	protein_coding
ENSMUSG00000098799	Trgj4	TR_J_gene
ENSMUSG00000106032	RP23-298M23.7	sense_intronic
ENSMUSG00000042863	Olfr1026	protein_coding
ENSMUSG00000082892	Olfr1027-ps1	unprocessed_pseudogene
ENSMUSG00000082829	Gm15780	processed_pseudogene
ENSMUSG00000092516	Gm20397	processed_pseudogene
ENSMUSG00000084985	Gm16135	antisense
ENSMUSG00000081532	Gm15781	processed_pseudogene
ENSMUSG00000080814	Gm12314	processed_pseudogene
ENSMUSG00000028141	Oaz3	protein_coding
ENSMUSG00000082633	Gm15779	processed_pseudogene
ENSMUSG00000026926	Pmpca	protein_coding
ENSMUSG00000079606	Gm595	protein_coding
ENSMUSG00000100254	Trpc2	protein_coding
ENSMUSG00000104805	RP23-161K8.2	unprocessed_pseudogene
ENSMUSG00000086266	Igf2os	antisense
ENSMUSG00000030313	Dennd5b	protein_coding
ENSMUSG00000105394	RP23-161K8.3	processed_pseudogene
ENSMUSG00000095576	Fmo6	protein_coding
ENSMUSG00000094192	Olfr452	protein_coding
ENSMUSG00000099988	1700054A03Rik	lincRNA
ENSMUSG00000078719	Msmp	protein_coding
ENSMUSG00000098659	1110015O18Rik	lincRNA
ENSMUSG00000070469	Adamtsl3	protein_coding
ENSMUSG00000101113	1700025B11Rik	protein_coding
ENSMUSG00000086921	Gm13189	lincRNA
ENSMUSG00000082351	Gm11260	processed_pseudogene
ENSMUSG00000086874	Gm13175	antisense
ENSMUSG00000040373	Cacng5	protein_coding
ENSMUSG00000105197	RP23-461P7.2	lincRNA
ENSMUSG00000099767	Gm28884	antisense
ENSMUSG00000006490	Prl8a9	protein_coding
ENSMUSG00000101599	Gm20342	lincRNA
ENSMUSG00000049608	Gpr55	protein_coding
ENSMUSG00000048583	Igf2	protein_coding
ENSMUSG00000015702	Anxa9	protein_coding
ENSMUSG00000093966	Trav4-3	TR_V_gene
ENSMUSG00000068874	Selenbp1	protein_coding
ENSMUSG00000102494	Gm36988	sense_intronic
ENSMUSG00000054474	Thnsl2	protein_coding
ENSMUSG00000099669	Gm29012	lincRNA
ENSMUSG00000081429	Rps27-ps1	processed_pseudogene
ENSMUSG00000102136	Gm37107	sense_intronic
ENSMUSG00000057207	Olfr1028	protein_coding
ENSMUSG00000083489	Gm11784	unprocessed_pseudogene
ENSMUSG00000081889	Gm13188	processed_pseudogene
ENSMUSG00000042737	Dpm3	protein_coding
ENSMUSG00000099702	Gm29013	unprocessed_pseudogene
ENSMUSG00000103899	Gm37940	TEC
ENSMUSG00000106266	RP24-232N19.1	lincRNA
ENSMUSG00000081711	Gm11785	processed_pseudogene
ENSMUSG00000103132	Gm37978	TEC
ENSMUSG00000087138	Gm15545	processed_transcript
ENSMUSG00000038792	4931403M11Rik	lincRNA
ENSMUSG00000100321	Gm29579	lincRNA
ENSMUSG00000031779	Ccl22	protein_coding
ENSMUSG00000082994	Gm11848	processed_pseudogene
ENSMUSG00000086890	1700021J08Rik	antisense
ENSMUSG00000094264	Gm11320	unprocessed_pseudogene
ENSMUSG00000085173	Gm2869	processed_pseudogene
ENSMUSG00000082340	Gm11321	unprocessed_pseudogene
ENSMUSG00000062038	Gm10108	processed_pseudogene
ENSMUSG00000017390	Aldoc	protein_coding
ENSMUSG00000038991	Txndc5	protein_coding
ENSMUSG00000021303	Gng4	protein_coding
ENSMUSG00000036958	Cst11	protein_coding
ENSMUSG00000033257	Ttll4	protein_coding
ENSMUSG00000036975	Tmem177	protein_coding
ENSMUSG00000082268	Vmn1r-ps120	unprocessed_pseudogene
ENSMUSG00000102509	Gm37368	TEC
ENSMUSG00000094485	Gm11322	unprocessed_pseudogene
ENSMUSG00000101920	Gm28454	lincRNA
ENSMUSG00000090794	Vmn1r60	protein_coding
ENSMUSG00000064084	Olfr1202	protein_coding
ENSMUSG00000022802	Lmln	protein_coding
ENSMUSG00000100834	Gm21285	unprocessed_pseudogene
ENSMUSG00000100467	Gm29582	protein_coding
ENSMUSG00000034122	Nlrp4d	transcribed_unprocessed_pseudogene
ENSMUSG00000029475	Kdm2b	protein_coding
ENSMUSG00000081898	Gm5754	processed_pseudogene
ENSMUSG00000100137	Gm29352	unprocessed_pseudogene
ENSMUSG00000040865	Ino80d	protein_coding
ENSMUSG00000029480	Dhx37	protein_coding
ENSMUSG00000074957	Olfr1299	protein_coding
ENSMUSG00000096641	Gm904	protein_coding
ENSMUSG00000028467	Gba2	protein_coding
ENSMUSG00000103197	Gm37642	TEC
ENSMUSG00000005846	Rsl1d1	protein_coding
ENSMUSG00000095689	Trav12d-1	TR_V_gene
ENSMUSG00000034211	Mrps17	protein_coding
