,outlier_rho,outlier_p1,outlier_p2,outlier_lb,outlier_ub,counts_rho,counts_p1,counts_p2,counts_lb,counts_ub,concentrations_rho,concentrations_p1,concentrations_p2,concentrations_lb,concentrations_ub,counts_c95_lb,counts_c95_ub,counts_c50_lb,counts_c50_ub,counts_c25_lb,counts_c25_ub
LZIC,0.00885047897509131,0.5583964791793384,0.8832070416413237,-0.06806751066559699,0.20708860504545726,0.04991499202098052,0.7960260609782039,0.40794787804359195,-0.07006396723805934,0.25319595512169574,-0.035595627314926194,0.2776163375327287,0.5552326750654487,-0.11600429245556389,0.08079063226077131,-0.07087124987050393,0.2732139110309607,-0.018561430334782712,0.10728853625568835,0.011210202387059824,0.07550835831217287
LZTFL1,0.14261707257643155,0.9913286984159921,0.01734260316801565,-0.04419862719204403,0.46079425630130133,0.25239401968254216,0.9999893446751663,2.131064966744844e-05,-0.04472116196656116,0.5122227761542268,0.01620070984658248,0.6058165470491146,0.7883669059017708,-0.046114717714006916,0.14970803423369436,-0.047832190990071924,0.5074356276452687,0.03311316580303015,0.3629063096005766,0.17818132343032592,0.2870264195696378
LZTR1,0.12275272631304766,0.9795832162680164,0.04083356746396701,-0.06280693123270187,0.4157992500983695,0.2237405655647888,0.9999132097883874,0.00017358042322520805,-0.07055490734643255,0.49160299173653077,0.0016613936748430327,0.5109799310427496,0.9780401379145006,-0.09050500037215707,0.15192952483451255,-0.06887738960830037,0.47412506104641794,0.005486686430136173,0.32654824861730647,0.06872883069052477,0.24457830448098686
LZTS2,0.0020299379074091677,0.5134391642222051,0.9731216715555902,-0.05395266709415798,0.1187778262007748,0.026498589241446636,0.6697080734954077,0.6605838530091852,-0.0649928663735496,0.16615606182602405,0.17128509005173775,0.9978752364461653,0.004249527107669447,-0.08394446959485412,0.49615914887181345,-0.07333473899375823,0.17927653244788927,-0.012299147326828226,0.06476801682263895,0.007784112241395316,0.047365707309556984
M6PR,0.00024289246796660446,0.5016083631070621,0.9967832737858757,-0.0696513012953108,0.13896177831116782,0.02696407014521604,0.6724987356042736,0.6550025287914542,-0.07928290881151623,0.14297691559079934,-0.008109348476812925,0.44655961003699984,0.8931192200739997,-0.0785317696862992,0.09833343817876739,-0.07764307865063043,0.14712067598850537,-0.043496901266134085,0.061916146021396064,-0.0030918825910008834,0.040221177577646094
MACC1,0.7701953972683678,1.0,7.72425720009262e-56,0.019215776719233524,0.9456308283560515,0.07174916128114853,0.8830315677371815,0.2339368645256358,0.012823068880366788,0.14334018934804976,0.03489986521244378,0.7185026608903479,0.5629946782193045,-0.08715031194368547,0.11427985867400005,0.010168689502722865,0.14964047863891278,0.05528011173988256,0.10010006160850632,0.06706183058526191,0.08971041652469666
MACF1,0.10122578114975146,0.953957053984399,0.09208589203120132,-0.036946189516585286,0.2558830897194848,0.11715628104937478,0.9742784130027246,0.05144317399455122,-0.043148068291603454,0.25539881563078265,-0.0723873901454472,0.11489609859232648,0.22979219718465185,-0.16142325579099878,0.010051586317194855,-0.029023418140707184,0.26735563163532083,0.019692421664606306,0.16797220722473122,0.08965922155168052,0.13904674358616795
MACROD1,-0.03367559803211222,0.2880422537331082,0.5760845074662169,-0.059309716997820464,-0.002455122320267065,-0.03487956711960183,0.2816109527125977,0.5632219054251959,-0.06421759474187592,0.013364098169543091,-0.02098800358771647,0.36400694230225644,0.7280138846045122,-0.0818250354443564,0.08383356316124883,-0.06118039127543357,0.021495237799338433,-0.04718905951401548,-0.023198695058193754,-0.041640765594460685,-0.03153027263875112
MAD1L1,0.02621698676203569,0.6683021757575438,0.663395648484912,-0.05676774142723704,0.1832526139695334,0.06285285762226238,0.8513823706383783,0.2972352587232426,-0.061143534662999294,0.23184595129753255,0.017149809188958042,0.6118560734171086,0.7762878531657832,-0.07951929035971107,0.15835378219116286,-0.06052368974045975,0.2756144462917484,-0.025140029411151416,0.11226624295357868,0.019691526847984926,0.08454721668772933
MAD2L1,-0.06764819081118992,0.13047961466600824,0.26095922933201526,-0.11967930910446896,0.005228920722866779,-0.057473255720547345,0.17029299246308505,0.34058598492616965,-0.12623673728657656,0.029883501918601438,-0.10012397739995721,0.04815211133596589,0.09630422267193071,-0.15491568101803088,-0.01542063263691956,-0.11987473831742472,0.02112784798002249,-0.0831585418789664,-0.039097642486097595,-0.06610660270502856,-0.045611307856381136
MAD2L1BP,0.7801819706025129,1.0,3.603473771612681e-58,-0.0751777490094615,0.950327542408822,-0.045714052377053574,0.22428859133565193,0.4485771826713025,-0.0799892417844538,0.007968698744656425,-0.06186934886414418,0.1524368223061939,0.30487364461238686,-0.11138534023645033,0.009563860466054744,-0.08255891526090288,0.0005656418145232744,-0.06148685098158619,-0.03288545348449345,-0.053752414776310306,-0.04317327530149653
MAD2L2,0.7825358462032539,1.0,9.758561419639603e-59,-0.03314703346347332,0.9494114086167266,0.017555282643392275,0.6144281884155145,0.771143623168971,-0.05325992214544091,0.12409338609547876,0.012711241170504692,0.5834038276393825,0.8331923447212354,-0.09093148015901764,0.11818422250817232,-0.058706463911089815,0.13393754082884463,-0.012098704150585492,0.046410228323935696,0.008128291087508573,0.0378822042769614
MADD,0.04728064965400238,0.7838357189977372,0.4323285620045248,-0.037049416987717514,0.253756958593427,0.10231340782381013,0.9553966286741422,0.08920674265171534,-0.03535510972159606,0.3127789657377911,0.11438822047099739,0.9713775407496963,0.05724491850060731,-0.052843764358547055,0.3083515388466678,-0.03406675416839423,0.28542918778091064,0.042911797282130994,0.1799407291334782,0.07246959881833573,0.13081665024085853
MAEA,-0.05823752894272179,0.16665709032381615,0.3333141806476361,-0.08586061062357003,-0.029399679254954913,-0.05215395767535709,0.1936076948464406,0.38721538969288105,-0.09225936049764015,-0.021166390174541697,-0.09614675480870927,0.05517010670924918,0.11034021341849697,-0.14084048503946278,-0.0369366327867307,-0.09110021524219178,-0.021867303587390564,-0.06800802585233622,-0.04263131125542563,-0.05813116383978828,-0.047202344965102935
MAF1,-0.03928316156328032,0.2571096813808572,0.5142193627617122,-0.07143869098399366,0.0034477051962124076,-0.03769220664505748,0.26608116270372334,0.5321623254074535,-0.08015123498171786,0.014759947054303415,-0.07140161371971707,0.11810793604999827,0.23621587209999745,-0.10629186947127847,-0.03084894183120367,-0.07712502793586905,0.023776713256558436,-0.052905364414453745,-0.02006253651343648,-0.048632428125488944,-0.033716242863108634
MAFB,0.05989156199854399,0.8401284542680573,0.3197430914638863,-0.043307971075289706,0.3011484669744074,0.110130093417163,0.9663909093462297,0.06721818130753976,-0.048943058375426576,0.4071046513229178,0.015484819161486939,0.6012441397667547,0.7975117204664905,-0.052141878756239005,0.14688979242121392,-0.05098784044949072,0.39874149558330074,-0.03017837046585478,0.21931626011065317,0.057945578938425515,0.14028377435183353
MAFF,-0.036980921552485065,0.26959872688672637,0.5391974537734546,-0.08686532575255039,0.07538950962797251,-0.029863402594396404,0.31033927137240025,0.6206785427448013,-0.09827659555466428,0.07348464684907684,-0.08553078254573794,0.07785021186679834,0.15570042373359486,-0.12808170269350488,-0.03412691495721995,-0.1016546426583472,0.07933415855568347,-0.06749443212629559,0.004179478003005477,-0.05074728216482932,-0.016691126402728164
MAFG,0.7656604889028549,1.0,8.087890540404824e-55,-0.012793068179478,0.9441233923543931,0.051379555494916844,0.8028435785507365,0.39431284289852714,-0.027294875430322964,0.21198719810800923,0.06301096631587488,0.8519903550596799,0.29601928988064097,-0.05174385322265015,0.20391761954800292,-0.03375698253585708,0.2130425109268172,0.006111937955219808,0.09208902196234142,0.03418603341652779,0.07703569928558097
MAFK,-0.024141761810317453,0.3442953356557779,0.6885906713115557,-0.046887978964219715,-0.00922868406570524,-0.027358314226836284,0.32514514936527283,0.6502902987305451,-0.05336608762032948,-0.00521401064967247,-0.03534441655269827,0.2790146031367576,0.5580292062735045,-0.05817197115411528,-0.024981948070330967,-0.0553485054137766,0.0013999339080448174,-0.03977712410081741,-0.024612262646099795,-0.03425455840825003,-0.027157990086924034
MAGED1,0.7765932801867717,1.0,2.560368510431512e-57,-0.019286630773698174,0.9486237396922271,0.07770392088733924,0.9013623263922379,0.19727534721552345,-0.03210369979142124,0.21760234402553352,-0.026147348636881142,0.3324039352882766,0.6648078705765627,-0.15748679697133508,0.14894662516547583,-0.027122036306696684,0.23176306393943477,0.03287957750905826,0.1192871087166939,0.05529250329760098,0.0938810289230727
MAGED2,0.023835952624621612,0.6538332400032413,0.6923335199935159,-0.06366861199724955,0.22218623550979333,0.07995711432366599,0.9077223687137792,0.18455526257244165,-0.04270386535102182,0.2445581844986376,0.054129830469036466,0.8152696999632264,0.3694606000735455,-0.05164532186220834,0.17187570636872757,-0.03230573049233027,0.2891185962354248,0.02939792070348447,0.15128314530051948,0.0594606905271382,0.1060856948437768
MAGED4,0.03126489090650629,0.6981433497195393,0.6037133005609215,-0.04939930083931473,0.18895018436209265,0.06558658640418633,0.8616613530245916,0.2766772939508164,-0.05648539938099532,0.2563758980872246,-0.020063308075050062,0.36977721084930715,0.7395544216986154,-0.06689287123574615,0.053250972452325844,-0.05185546121282056,0.23177987767318511,0.02076240585692553,0.11470987131154323,0.04766389666407306,0.08201666553527806
MAGED4B,0.023518875442805766,0.651888907749312,0.696222184501377,-0.05045508791570949,0.17775910646187953,0.05426180670032925,0.815853549777643,0.36829290044471547,-0.06121699816811488,0.21444648954054224,-0.034305052568828195,0.2848357433161706,0.5696714866323422,-0.07657614579103747,0.027189313060070913,-0.06135306014856081,0.22812767148965254,0.00742386642118796,0.09917198212010993,0.021196392122904494,0.07155257092528947
MAGEF1,0.10138359130426879,0.9542113511420293,0.09157729771594106,-0.06678375516208121,0.3672827945205249,0.19855991948310392,0.9995545637671943,0.0008908724656114008,-0.1024799588830864,0.4086817266674086,-0.015189157360557072,0.4006483365809937,0.8012966731619721,-0.11486733221586462,0.09281088938777138,-0.09194084619117647,0.3909604337435963,0.08054245042186445,0.2610752422393112,0.15128812132902286,0.2240182797223111
MAGEH1,0.08871836282723015,0.9299577746920104,0.14008445061597916,-0.036003533322026986,0.4084043089763083,0.1635673851270667,0.9968178093158334,0.006364381368333199,-0.042204114494935524,0.4570204917427685,0.04176553896707355,0.7556179584860532,0.48876408302789387,-0.05390991201945243,0.17469664811407762,-0.03521045051088136,0.4607567343479057,0.047232107345274166,0.24862428780930987,0.1062151153440477,0.19533864635066334
MAGI1,0.00820930325547016,0.5541929206892193,0.8916141586215612,-0.028708767331961878,0.1665184731632701,0.028570620296813093,0.682056159624407,0.6358876807511878,-0.033204145452277616,0.23175905355068915,0.03374963558632499,0.7120301007113603,0.5759397985772794,-0.056521129861595056,0.2038549023727324,-0.024585922369032932,0.2708318660037188,0.009258537947619024,0.07899026380687416,0.020593412134624914,0.05303406982143685
MAGI3,-0.03288211311485251,0.2925564230534236,0.5851128461068468,-0.06673555705964217,0.008641653283065601,-0.033252437971579916,0.29078919079046267,0.5815783815809249,-0.07653866005843196,0.034735999963635245,-0.07134306820772833,0.11830065498154868,0.23660130996309753,-0.10806741398863816,-0.03740903441800723,-0.07291351446550623,0.025969016103104717,-0.049966554789893675,-0.02200726776043349,-0.04071536381465829,-0.02572772175978848
MAGIX,0.14177056321182635,0.9909872779308996,0.018025444138200696,-0.039708538898424364,0.483377825740241,0.24017095477878417,0.9999730950548151,5.380989036975109e-05,-0.03837073910031482,0.7040847852456749,0.06817104463171125,0.8709256412639799,0.2581487174720397,-0.04208635305982163,0.31410918842232083,-0.039598609151244316,0.6160725601725837,0.0347482188691838,0.35800911147530956,0.16887465570638305,0.3055308634173421
MAGOH,0.7798940177866521,1.0,4.223209447822366e-58,-0.026661628148301152,0.9620683306702724,0.018702240148469974,0.6216765011117673,0.756646997776465,-0.056751995281638816,0.09053034488881052,0.06724430148910152,0.8676540978292865,0.26469180434142653,-0.10627598681320817,0.25434860748380395,-0.05870887065534612,0.08375591634535319,-0.009564201338016613,0.04331255024794177,0.0016050590386390167,0.029708414180182986
MAGOHB,-0.06683274802425115,0.133381944811195,0.2667638896223892,-0.12149228503754379,0.012226621504308722,-0.05712305688059055,0.17177057318986766,0.3435411463797349,-0.1290115448239942,0.03235653522533892,-0.13303783611088543,0.013413398005198475,0.026826796010397135,-0.17983124911796183,-0.07268164649271296,-0.1263012205206387,0.029434425233200792,-0.08508330632657704,-0.03635922470524444,-0.07108351771723027,-0.04625859714548869
MAGT1,0.7538927573918743,1.0,2.8196116358595935e-52,-0.06502016161276135,0.9454510265006542,0.06125535962261163,0.845146357176074,0.3097072856478505,-0.07814732778984768,0.30136606526108056,0.01444683835313285,0.594590077363635,0.8108198452727305,-0.08872453304324443,0.13956184491831455,-0.07325214086462337,0.3180865919015132,-0.012371619466765831,0.12937315201091007,0.01249038926087356,0.08914325895712588
MAK16,-0.08694075787409829,0.07411670861746855,0.14823341723493483,-0.12904538820401532,-0.06269683754770362,-0.0995033664332898,0.049197885171680146,0.09839577034335946,-0.1382970146980575,-0.06867119280898268,-0.11929489217815284,0.023651718120951418,0.047303436241902926,-0.15358560254378842,-0.08120721589288372,-0.14428108273131005,-0.06889342999706244,-0.11689551177000294,-0.09108937539361223,-0.10534402670248919,-0.09622778403845011
MALL,0.03342525481124537,0.7105370673493446,0.578925865301311,-0.07252823388020128,0.30263178680233577,0.08539921276291278,0.9218300878013119,0.15633982439737687,-0.06955884165667632,0.3535419417211253,-0.014267799214162083,0.40656048028669795,0.8131209605733984,-0.09859946974203981,0.10427605150309785,-0.07201405300930372,0.30608860516370573,-0.010958876343621981,0.1508562297574668,0.035548675086765597,0.10663587595918614
MALSU1,0.6576392459652031,1.0,8.118750722970894e-36,-0.03238490522862992,0.8962077456471632,0.06062989977483603,0.8426586424674721,0.31468271506505396,-0.057762612474754726,0.232891809841261,-0.06751619820359962,0.13138022852849945,0.2627604570569986,-0.14295418523795536,0.041323402241978696,-0.07468055679327781,0.2229975098896118,-0.0041383060049893314,0.10218443277870294,0.03270465309955159,0.08121421505935655
MALT1,-0.0454872987757588,0.22500490459172084,0.45000980918344047,-0.08614551831203775,0.02330470167709714,-0.03790801134710349,0.26490767658522746,0.5298153531704571,-0.09188156252687636,0.05687739218588019,-0.02838375403209528,0.31904949317333264,0.6380989863466652,-0.11388317769913096,0.12699147433283384,-0.08752185726924702,0.052673325587146325,-0.06406004103408011,-0.016105321486712825,-0.05297545781162426,-0.03341856935738782
MAML1,-0.031991943551203085,0.29765919756282777,0.5953183951256547,-0.07873054118982084,0.030675061698896156,-0.02745589005757115,0.32456307555162867,0.6491261511032473,-0.08504408660757466,0.07521553960067985,-0.021514847880629302,0.36073290312831596,0.7214658062566339,-0.09985911277242585,0.10670617790509025,-0.08339511534724539,0.052126790675643776,-0.05745576542096335,-0.002722107796645245,-0.05322731137972002,-0.02114079661624914
MAML2,0.026166306031204935,0.6679966948487446,0.6640066103025102,-0.06687898046000508,0.24252006825552255,0.06687487725233902,0.8663342646160053,0.2673314707679888,-0.07411218854723635,0.32585135744355803,0.003775185343552437,0.5249366623510181,0.9501266752979646,-0.09549910966002467,0.14260880651497834,-0.07334483135589193,0.30285261040813594,-0.030932664662839563,0.1320690883886054,0.023122396086226668,0.09840700878357919
MAMLD1,-0.05273665384752257,0.19053035453347958,0.3810607090669548,-0.08297514156819366,-0.03794664319771088,-0.061135964628748374,0.1553265199398043,0.3106530398796083,-0.08909932251611301,-0.04001112513172314,-0.08203786798994797,0.08667724414613427,0.1733544882922674,-0.11075738528787313,-0.054817370140081575,-0.08736937394467921,-0.03794262193868641,-0.07275681278664596,-0.05693484060696343,-0.0676969921916852,-0.05939751430485987
