,MIR222_d22_t30_ct100_status,MIR222_d22_t30_ct100_times,MIR222_d22_t30_ct100_cuts,MIR222_d22_t30_ct100_correlation,MIR222_d33_t30_ct100_status,MIR222_d33_t30_ct100_times,MIR222_d33_t30_ct100_cuts,MIR222_d33_t30_ct100_correlation,MIR222_d44_t30_ct100_status,MIR222_d44_t30_ct100_times,MIR222_d44_t30_ct100_cuts,MIR222_d44_t30_ct100_correlation,MIR222_d23_t30_ct100_status,MIR222_d23_t30_ct100_times,MIR222_d23_t30_ct100_cuts,MIR222_d23_t30_ct100_correlation,MIR222_d24_t30_ct100_status,MIR222_d24_t30_ct100_times,MIR222_d24_t30_ct100_cuts,MIR222_d24_t30_ct100_correlation,MIR222_d22_t30_ct1000_status,MIR222_d22_t30_ct1000_times,MIR222_d22_t30_ct1000_cuts,MIR222_d22_t30_ct1000_correlation,MIR222_d33_t30_ct1000_status,MIR222_d33_t30_ct1000_times,MIR222_d33_t30_ct1000_cuts,MIR222_d33_t30_ct1000_correlation,MIR222_d44_t30_ct1000_status,MIR222_d44_t30_ct1000_times,MIR222_d44_t30_ct1000_cuts,MIR222_d44_t30_ct1000_correlation,MIR222_d23_t30_ct1000_status,MIR222_d23_t30_ct1000_times,MIR222_d23_t30_ct1000_cuts,MIR222_d23_t30_ct1000_correlation,MIR222_d24_t30_ct1000_status,MIR222_d24_t30_ct1000_times,MIR222_d24_t30_ct1000_cuts,MIR222_d24_t30_ct1000_correlation,MIR199A1_d22_t30_ct100_status,MIR199A1_d22_t30_ct100_times,MIR199A1_d22_t30_ct100_cuts,MIR199A1_d22_t30_ct100_correlation,MIR199A1_d33_t30_ct100_status,MIR199A1_d33_t30_ct100_times,MIR199A1_d33_t30_ct100_cuts,MIR199A1_d33_t30_ct100_correlation,MIR199A1_d44_t30_ct100_status,MIR199A1_d44_t30_ct100_times,MIR199A1_d44_t30_ct100_cuts,MIR199A1_d44_t30_ct100_correlation,MIR199A1_d23_t30_ct100_status,MIR199A1_d23_t30_ct100_times,MIR199A1_d23_t30_ct100_cuts,MIR199A1_d23_t30_ct100_correlation,MIR199A1_d24_t30_ct100_status,MIR199A1_d24_t30_ct100_times,MIR199A1_d24_t30_ct100_cuts,MIR199A1_d24_t30_ct100_correlation,MIR199A1_d44_t30_ct1000_status,MIR199A1_d44_t30_ct1000_times,MIR199A1_d44_t30_ct1000_cuts,MIR199A1_d44_t30_ct1000_correlation,MIR199A1_d33_t30_ct1000_status,MIR199A1_d33_t30_ct1000_times,MIR199A1_d33_t30_ct1000_cuts,MIR199A1_d33_t30_ct1000_correlation,MIR199A1_d22_t30_ct1000_status,MIR199A1_d22_t30_ct1000_times,MIR199A1_d22_t30_ct1000_cuts,MIR199A1_d22_t30_ct1000_correlation,MIR199A1_d23_t30_ct1000_status,MIR199A1_d23_t30_ct1000_times,MIR199A1_d23_t30_ct1000_cuts,MIR199A1_d23_t30_ct1000_correlation,MIR199A1_d24_t30_ct1000_status,MIR199A1_d24_t30_ct1000_times,MIR199A1_d24_t30_ct1000_cuts,MIR199A1_d24_t30_ct1000_correlation,MIR199A1_d22_t30_ct10000_status,MIR199A1_d22_t30_ct10000_times,MIR199A1_d22_t30_ct10000_cuts,MIR199A1_d22_t30_ct10000_correlation,MIR199A1_d33_t30_ct10000_status,MIR199A1_d33_t30_ct10000_times,MIR199A1_d33_t30_ct10000_cuts,MIR199A1_d33_t30_ct10000_correlation,MIR199A1_d44_t30_ct10000_status,MIR199A1_d44_t30_ct10000_times,MIR199A1_d44_t30_ct10000_cuts,MIR199A1_d44_t30_ct10000_correlation,MIR199A1_d23_t30_ct10000_status,MIR199A1_d23_t30_ct10000_times,MIR199A1_d23_t30_ct10000_cuts,MIR199A1_d23_t30_ct10000_correlation,MIR199A1_d24_t30_ct10000_status,MIR199A1_d24_t30_ct10000_times,MIR199A1_d24_t30_ct10000_cuts,MIR199A1_d24_t30_ct10000_correlation
BLVRB,OPTIMAL,0.0,0,-0.3603738078911268,OPTIMAL,0.0,5,-0.027080932800194336,CUT_LIMIT,0.004999876022338867,100,,OPTIMAL,0.002000093460083008,34,-0.05846748136724834,CUT_LIMIT,0.0520014762878418,100,,OPTIMAL,0.0,0,-0.3603738078911268,OPTIMAL,0.0,5,-0.027080932800194336,CUT_LIMIT,0.5109982490539551,1000,,OPTIMAL,0.003999948501586914,34,-0.05846748136724834,OPTIMAL,2.4389989376068115,792,1.000000000028485,OPTIMAL,0.0,0,-0.12973156427651752,OPTIMAL,0.003000020980834961,7,0.023862265119945613,CUT_LIMIT,0.011000394821166992,100,,OPTIMAL,0.0010001659393310547,30,-1.0000000000436342,OPTIMAL,0.02500009536743164,95,-1.000000002521435,CUT_LIMIT,0.3300013542175293,1000,,OPTIMAL,0.0,7,0.023862265119945613,OPTIMAL,0.0009999275207519531,0,-0.12973156427651752,OPTIMAL,0.0019998550415039062,30,-1.0000000000436342,OPTIMAL,0.023000240325927734,95,-1.000000002521435,OPTIMAL,0.0009999275207519531,0,-0.12973156427651752,OPTIMAL,0.0,7,0.023862265119945613,TOTAL_TIME_LIMIT,30.000991582870483,8604,,OPTIMAL,0.0029997825622558594,30,-1.0000000000436342,OPTIMAL,0.025000572204589844,95,-1.000000002521435
BLZF1,OPTIMAL,0.0,0,-0.3057972775996529,OPTIMAL,0.0,4,-0.1794678642247237,OPTIMAL,0.003000020980834961,35,0.1629338576648788,OPTIMAL,0.006999969482421875,36,-0.6719732823122425,CUT_LIMIT,0.062000274658203125,100,,OPTIMAL,0.0,0,-0.3057972775996529,OPTIMAL,0.0,4,-0.1794678642247237,OPTIMAL,0.008000373840332031,35,0.1629338576648788,OPTIMAL,0.00599980354309082,36,-0.6719732823122425,OPTIMAL,0.1510000228881836,189,-0.9349481872083737,OPTIMAL,0.0,0,-0.10982050509291001,OPTIMAL,0.0,5,0.02056882493056144,OPTIMAL,0.0019998550415039062,18,0.018298925348725664,OPTIMAL,0.005000114440917969,24,-1.0000000099671478,OPTIMAL,0.019999980926513672,98,-0.7638684639947777,OPTIMAL,0.003999948501586914,18,0.018298925348725664,OPTIMAL,0.0,5,0.02056882493056144,OPTIMAL,0.0009999275207519531,0,-0.10982050509291001,OPTIMAL,0.0,24,-1.0000000099671478,OPTIMAL,0.026999711990356445,98,-0.7638684639947777,OPTIMAL,0.0,0,-0.10982050509291001,OPTIMAL,0.002000093460083008,5,0.02056882493056144,OPTIMAL,0.0,18,0.018298925348725664,OPTIMAL,0.0009999275207519531,24,-1.0000000099671478,OPTIMAL,0.021999835968017578,98,-0.7638684639947777
BMI1,OPTIMAL,0.0009999275207519531,0,-0.3194272917782466,OPTIMAL,0.0,2,-0.1563693718519831,OPTIMAL,0.004999876022338867,26,0.07193589252754413,OPTIMAL,0.0009999275207519531,22,-0.8660064409825406,CUT_LIMIT,0.05099964141845703,100,,OPTIMAL,0.0,0,-0.3194272917782466,OPTIMAL,0.0009999275207519531,2,-0.1563693718519831,OPTIMAL,0.0029997825622558594,26,0.07193589252754413,OPTIMAL,0.0019998550415039062,22,-0.8660064409825406,CUT_LIMIT,1.719001293182373,1000,,OPTIMAL,0.0,0,-0.10514050536109901,OPTIMAL,0.0009999275207519531,3,-0.08827759188526976,OPTIMAL,0.003999948501586914,27,-0.06756858947173683,OPTIMAL,0.002000093460083008,22,-1.000000000862745,CUT_LIMIT,0.03199958801269531,100,,OPTIMAL,0.0060002803802490234,27,-0.06756858947173683,OPTIMAL,0.0,3,-0.08827759188526976,OPTIMAL,0.0,0,-0.10514050536109901,OPTIMAL,0.0019998550415039062,22,-1.000000000862745,OPTIMAL,0.02899956703186035,126,-1.0000009449560507,OPTIMAL,0.0,0,-0.10514050536109901,OPTIMAL,0.0,3,-0.08827759188526976,OPTIMAL,0.010000228881835938,27,-0.06756858947173683,OPTIMAL,0.0030002593994140625,22,-1.000000000862745,OPTIMAL,0.03500032424926758,126,-1.0000009449560507
BMP1,OPTIMAL,0.0,0,-0.18260079809035176,OPTIMAL,0.0,2,-0.08833493346508527,OPTIMAL,0.003000020980834961,16,0.23008224129588326,OPTIMAL,0.004999637603759766,31,-1.0000002088867128,CUT_LIMIT,0.0559999942779541,100,,OPTIMAL,0.0010001659393310547,0,-0.18260079809035176,OPTIMAL,0.0,2,-0.08833493346508527,OPTIMAL,0.0029997825622558594,16,0.23008224129588326,OPTIMAL,0.0019998550415039062,31,-1.0000002088867128,OPTIMAL,0.3059985637664795,335,-0.9776697506673648,OPTIMAL,0.0009999275207519531,0,-0.043123126169485645,OPTIMAL,0.0,3,-0.037151792657272545,OPTIMAL,0.0009999275207519531,10,-0.3658678685807414,OPTIMAL,0.0019998550415039062,20,-1.0000001179540006,OPTIMAL,0.0030002593994140625,28,-1.0000000073143958,OPTIMAL,0.0,10,-0.3658678685807414,OPTIMAL,0.0,3,-0.037151792657272545,OPTIMAL,0.0,0,-0.043123126169485645,OPTIMAL,0.0,20,-1.0000001179540006,OPTIMAL,0.005000114440917969,28,-1.0000000073143958,OPTIMAL,0.0,0,-0.043123126169485645,OPTIMAL,0.0,3,-0.037151792657272545,OPTIMAL,0.0029997825622558594,10,-0.3658678685807414,OPTIMAL,0.0029997825622558594,20,-1.0000001179540006,OPTIMAL,0.0039997100830078125,28,-1.0000000073143958
BMP2K,OPTIMAL,0.0,0,-0.3277966848201767,OPTIMAL,0.0,3,-0.19396076921870414,CUT_LIMIT,0.017999887466430664,100,,OPTIMAL,0.0029997825622558594,28,-1.0000000061652137,CUT_LIMIT,0.03499960899353027,100,,OPTIMAL,0.0,0,-0.3277966848201767,OPTIMAL,0.0,3,-0.19396076921870414,CUT_LIMIT,0.5390002727508545,1000,,OPTIMAL,0.002000093460083008,28,-1.0000000061652137,OPTIMAL,0.05300140380859375,140,-0.9928246788199134,OPTIMAL,0.0,0,-0.09248944846012985,OPTIMAL,0.0009999275207519531,12,-0.04346885079790215,OPTIMAL,0.003000020980834961,29,-0.04412446678539042,OPTIMAL,0.003000020980834961,24,-1.0000000000745815,CUT_LIMIT,0.029000282287597656,100,,OPTIMAL,0.004999876022338867,29,-0.04412446678539042,OPTIMAL,0.0009999275207519531,12,-0.04346885079790215,OPTIMAL,0.0,0,-0.09248944846012985,OPTIMAL,0.0009999275207519531,24,-1.0000000000745815,OPTIMAL,0.042000770568847656,149,-0.8436136774988251,OPTIMAL,0.0,0,-0.09248944846012985,OPTIMAL,0.003000020980834961,12,-0.04346885079790215,OPTIMAL,0.003999948501586914,29,-0.04412446678539042,OPTIMAL,0.0010001659393310547,24,-1.0000000000745815,OPTIMAL,0.042000532150268555,149,-0.8436136774988251
BMPER,OPTIMAL,0.0,0,-0.359717591527502,OPTIMAL,0.0009999275207519531,2,-0.16961064609025844,OPTIMAL,0.0009999275207519531,25,-0.09638633237547127,OPTIMAL,0.005000114440917969,45,-0.753067100447143,CUT_LIMIT,0.07500052452087402,100,,OPTIMAL,0.0010001659393310547,0,-0.359717591527502,OPTIMAL,0.0010001659393310547,2,-0.16961064609025844,OPTIMAL,0.006000518798828125,25,-0.09638633237547127,OPTIMAL,0.004000186920166016,45,-0.753067100447143,OPTIMAL,0.17099952697753906,234,-0.9986494633713168,OPTIMAL,0.0,0,-0.10276631755001843,OPTIMAL,0.0,13,0.03756954021480791,OPTIMAL,0.0009999275207519531,19,0.0904561555415639,OPTIMAL,0.003000020980834961,22,-1.000001957107894,CUT_LIMIT,0.026000022888183594,100,,OPTIMAL,0.0,19,0.0904561555415639,OPTIMAL,0.0,13,0.03756954021480791,OPTIMAL,0.0,0,-0.10276631755001843,OPTIMAL,0.0009999275207519531,22,-1.000001957107894,OPTIMAL,0.06499934196472168,184,-0.09954149756082695,OPTIMAL,0.0,0,-0.10276631755001843,OPTIMAL,0.002000093460083008,13,0.03756954021480791,OPTIMAL,0.004999876022338867,19,0.0904561555415639,OPTIMAL,0.0,22,-1.000001957107894,OPTIMAL,0.06500005722045898,184,-0.09954149756082695
BMPR1A,OPTIMAL,0.0,0,-0.19374644971947286,OPTIMAL,0.0,2,-0.08431026547047213,OPTIMAL,0.0030002593994140625,13,0.08050189766515818,OPTIMAL,0.003999948501586914,25,-1.0000019622503598,CUT_LIMIT,0.03599977493286133,100,,OPTIMAL,0.0,0,-0.19374644971947286,OPTIMAL,0.0009999275207519531,2,-0.08431026547047213,OPTIMAL,0.002000093460083008,13,0.08050189766515818,OPTIMAL,0.0009999275207519531,25,-1.0000019622503598,OPTIMAL,0.04400038719177246,116,-0.8470373828822899,OPTIMAL,0.0,0,-0.05150883323466313,OPTIMAL,0.0009999275207519531,3,-0.04131665889038398,OPTIMAL,0.003999948501586914,16,-0.4145144824661471,OPTIMAL,0.0,24,-1.0000003599968763,CUT_LIMIT,0.021999835968017578,100,,OPTIMAL,0.003000020980834961,16,-0.4145144824661471,OPTIMAL,0.0,3,-0.04131665889038398,OPTIMAL,0.0,0,-0.05150883323466313,OPTIMAL,0.0019998550415039062,24,-1.0000003599968763,OPTIMAL,0.18700051307678223,304,-0.024075788472624298,OPTIMAL,0.0010001659393310547,0,-0.05150883323466313,OPTIMAL,0.0009999275207519531,3,-0.04131665889038398,OPTIMAL,0.009000062942504883,16,-0.4145144824661471,OPTIMAL,0.0,24,-1.0000003599968763,OPTIMAL,0.19199848175048828,304,-0.024075788472624298
BMPR2,OPTIMAL,0.002000093460083008,0,-0.3156377387042898,OPTIMAL,0.0009999275207519531,2,-0.027219312139152418,OPTIMAL,0.009999990463256836,52,0.1136009772362283,OPTIMAL,0.003999948501586914,38,-0.3544350187768909,CUT_LIMIT,0.03500080108642578,100,,OPTIMAL,0.0,0,-0.3156377387042898,OPTIMAL,0.0009999275207519531,2,-0.027219312139152418,OPTIMAL,0.003999948501586914,52,0.1136009772362283,OPTIMAL,0.003999948501586914,38,-0.3544350187768909,OPTIMAL,0.05200004577636719,141,1.0000000000830436,OPTIMAL,0.0,0,-0.1110638278850366,OPTIMAL,0.0009999275207519531,6,0.16702021878853066,OPTIMAL,0.00500035285949707,39,0.49340473593300105,OPTIMAL,0.0,16,-1.0000000121830837,CUT_LIMIT,0.03199958801269531,100,,OPTIMAL,0.004999637603759766,39,0.49340473593300105,OPTIMAL,0.0009999275207519531,6,0.16702021878853066,OPTIMAL,0.0,0,-0.1110638278850366,OPTIMAL,0.0019998550415039062,16,-1.0000000121830837,OPTIMAL,0.07399988174438477,172,-0.4850669076259238,OPTIMAL,0.0,0,-0.1110638278850366,OPTIMAL,0.0009999275207519531,6,0.16702021878853066,OPTIMAL,0.013000249862670898,39,0.49340473593300105,OPTIMAL,0.0009999275207519531,16,-1.0000000121830837,OPTIMAL,0.08700060844421387,172,-0.4850669076259238
BMS1,OPTIMAL,0.0,0,-0.4734290903587757,OPTIMAL,0.0010001659393310547,3,-0.20733657091333277,OPTIMAL,0.009000778198242188,58,0.16638503770142846,OPTIMAL,0.006999492645263672,48,-0.8421957093562328,CUT_LIMIT,0.06400060653686523,100,,OPTIMAL,0.0,0,-0.4734290903587757,OPTIMAL,0.0,3,-0.20733657091333277,OPTIMAL,0.01100015640258789,58,0.16638503770142846,OPTIMAL,0.005000114440917969,48,-0.8421957093562328,CUT_LIMIT,3.6310017108917236,1000,,OPTIMAL,0.0,0,-0.17004844457982526,OPTIMAL,0.0009999275207519531,5,-0.18020277258618944,OPTIMAL,0.006000041961669922,45,0.6216171893426811,OPTIMAL,0.0010001659393310547,23,-1.0000000059139356,CUT_LIMIT,0.04800009727478027,100,,OPTIMAL,0.0010001659393310547,45,0.6216171893426811,OPTIMAL,0.0009999275207519531,5,-0.18020277258618944,OPTIMAL,0.0,0,-0.17004844457982526,OPTIMAL,0.003000020980834961,23,-1.0000000059139356,OPTIMAL,0.09200024604797363,208,0.9868729735532209,OPTIMAL,0.0009999275207519531,0,-0.17004844457982526,OPTIMAL,0.0,5,-0.18020277258618944,OPTIMAL,0.003000020980834961,45,0.6216171893426811,OPTIMAL,0.0019998550415039062,23,-1.0000000059139356,OPTIMAL,0.09100031852722168,208,0.9868729735532209
BNC1,OPTIMAL,0.0,0,-0.3614513028013518,OPTIMAL,0.0009999275207519531,3,-0.19279587996003564,OPTIMAL,0.0029997825622558594,35,0.07807376700472779,OPTIMAL,0.002000093460083008,43,-0.9764137322014542,CUT_LIMIT,0.03000020980834961,100,,OPTIMAL,0.0,0,-0.3614513028013518,OPTIMAL,0.0010001659393310547,3,-0.19279587996003564,OPTIMAL,0.0070002079010009766,35,0.07807376700472779,OPTIMAL,0.0070002079010009766,43,-0.9764137322014542,OPTIMAL,0.059000492095947266,123,-0.9784485225587874,OPTIMAL,0.0,0,-0.11791994339936136,OPTIMAL,0.0,5,-0.06853078262950159,OPTIMAL,0.0009999275207519531,18,0.02944426295804922,OPTIMAL,0.0009999275207519531,22,-1.0000000021933937,CUT_LIMIT,0.020999670028686523,100,,OPTIMAL,0.003000020980834961,18,0.02944426295804922,OPTIMAL,0.0009999275207519531,5,-0.06853078262950159,OPTIMAL,0.0,0,-0.11791994339936136,OPTIMAL,0.0019998550415039062,22,-1.0000000021933937,OPTIMAL,0.09199976921081543,266,-0.25997908394483676,OPTIMAL,0.0,0,-0.11791994339936136,OPTIMAL,0.0,5,-0.06853078262950159,OPTIMAL,0.0,18,0.02944426295804922,OPTIMAL,0.003000020980834961,22,-1.0000000021933937,OPTIMAL,0.09800148010253906,266,-0.25997908394483676
BNC2,OPTIMAL,0.0,0,-0.25924123388654013,OPTIMAL,0.0010001659393310547,4,-0.17733431464430063,OPTIMAL,0.005000114440917969,34,0.10988680361207913,OPTIMAL,0.003000020980834961,28,-1.0000000067333925,CUT_LIMIT,0.06300020217895508,100,,OPTIMAL,0.0,0,-0.25924123388654013,OPTIMAL,0.0010001659393310547,4,-0.17733431464430063,OPTIMAL,0.003000020980834961,34,0.10988680361207913,OPTIMAL,0.0009999275207519531,28,-1.0000000067333925,OPTIMAL,0.630000114440918,515,0.8600624485156005,OPTIMAL,0.0,0,-0.07633382153631176,OPTIMAL,0.0029997825622558594,6,-0.007544326323916107,OPTIMAL,0.006000041961669922,43,0.005898427275663672,OPTIMAL,0.0009999275207519531,20,-1.0000000064460222,OPTIMAL,0.014999628067016602,77,-0.1709511391341666,OPTIMAL,0.004000186920166016,43,0.005898427275663672,OPTIMAL,0.002000093460083008,6,-0.007544326323916107,OPTIMAL,0.0010001659393310547,0,-0.07633382153631176,OPTIMAL,0.002000093460083008,20,-1.0000000064460222,OPTIMAL,0.017000675201416016,77,-0.1709511391341666,OPTIMAL,0.0,0,-0.07633382153631176,OPTIMAL,0.0,6,-0.007544326323916107,OPTIMAL,0.010999917984008789,43,0.005898427275663672,OPTIMAL,0.0009999275207519531,20,-1.0000000064460222,OPTIMAL,0.02299952507019043,77,-0.1709511391341666
BNIP1,OPTIMAL,0.0,0,-0.22542995920128697,OPTIMAL,0.0,5,0.038718616004820836,CUT_LIMIT,0.013000249862670898,100,,OPTIMAL,0.009999990463256836,49,-0.6091549131954145,CUT_LIMIT,0.043999671936035156,100,,OPTIMAL,0.0,0,-0.22542995920128697,OPTIMAL,0.0019998550415039062,5,0.038718616004820836,CUT_LIMIT,0.4529988765716553,1000,,OPTIMAL,0.003000020980834961,49,-0.6091549131954145,OPTIMAL,0.7900011539459229,533,0.9969791662040464,OPTIMAL,0.0010001659393310547,0,-0.0805729971339835,OPTIMAL,0.002000093460083008,7,0.26541778661194115,OPTIMAL,0.0029997825622558594,39,0.9018988465621366,OPTIMAL,0.0009999275207519531,22,-1.0000000000281122,OPTIMAL,0.010999679565429688,70,-0.8085853819105038,OPTIMAL,0.004000186920166016,39,0.9018988465621366,OPTIMAL,0.0010001659393310547,7,0.26541778661194115,OPTIMAL,0.0,0,-0.0805729971339835,OPTIMAL,0.0030002593994140625,22,-1.0000000000281122,OPTIMAL,0.015000343322753906,70,-0.8085853819105038,OPTIMAL,0.0010001659393310547,0,-0.0805729971339835,OPTIMAL,0.0039997100830078125,7,0.26541778661194115,OPTIMAL,0.0029997825622558594,39,0.9018988465621366,OPTIMAL,0.002000093460083008,22,-1.0000000000281122,OPTIMAL,0.015000104904174805,70,-0.8085853819105038
BNIP2,OPTIMAL,0.0,0,-0.4150018402890632,OPTIMAL,0.0,2,-0.06193035897245756,OPTIMAL,0.0030002593994140625,16,0.009990553214656528,OPTIMAL,0.0019998550415039062,44,-0.13680269765801983,OPTIMAL,0.04599952697753906,99,-0.799425629278051,OPTIMAL,0.0,0,-0.4150018402890632,OPTIMAL,0.0,2,-0.06193035897245756,OPTIMAL,0.007000446319580078,16,0.009990553214656528,OPTIMAL,0.0069997310638427734,44,-0.13680269765801983,OPTIMAL,0.027999401092529297,99,-0.799425629278051,OPTIMAL,0.0,0,-0.14711665646255428,OPTIMAL,0.0019998550415039062,16,0.052756365504438615,OPTIMAL,0.008000373840332031,59,0.051805024291425306,OPTIMAL,0.0009999275207519531,17,-1.0000000067398398,CUT_LIMIT,0.022999286651611328,100,,OPTIMAL,0.010000228881835938,59,0.051805024291425306,OPTIMAL,0.0,16,0.052756365504438615,OPTIMAL,0.0,0,-0.14711665646255428,OPTIMAL,0.002000093460083008,17,-1.0000000067398398,OPTIMAL,0.04700040817260742,137,-0.8902128309470424,OPTIMAL,0.0,0,-0.14711665646255428,OPTIMAL,0.0019998550415039062,16,0.052756365504438615,OPTIMAL,0.010999917984008789,59,0.051805024291425306,OPTIMAL,0.0019998550415039062,17,-1.0000000067398398,OPTIMAL,0.069000244140625,137,-0.8902128309470424
BNIP3,OPTIMAL,0.0,0,-0.3734452608033484,OPTIMAL,0.0009999275207519531,0,-0.047922356960145615,CUT_LIMIT,0.011999845504760742,100,,OPTIMAL,0.0009999275207519531,31,-1.000000005259253,CUT_LIMIT,0.04799985885620117,100,,OPTIMAL,0.0009999275207519531,0,-0.3734452608033484,OPTIMAL,0.0009999275207519531,0,-0.047922356960145615,CUT_LIMIT,0.916999340057373,1000,,OPTIMAL,0.0019998550415039062,31,-1.000000005259253,CUT_LIMIT,2.4540042877197266,1000,,OPTIMAL,0.0,0,-0.13106199707775168,OPTIMAL,0.0009999275207519531,9,0.049286248021469074,OPTIMAL,0.004999876022338867,38,0.09220359690067485,OPTIMAL,0.003999948501586914,30,-1.0000000110788037,CUT_LIMIT,0.028999805450439453,100,,OPTIMAL,0.004000186920166016,38,0.09220359690067485,OPTIMAL,0.003000020980834961,9,0.049286248021469074,OPTIMAL,0.0,0,-0.13106199707775168,OPTIMAL,0.015999794006347656,30,-1.0000000110788037,CUT_LIMIT,0.5049965381622314,1000,,OPTIMAL,0.0,0,-0.13106199707775168,OPTIMAL,0.0,9,0.049286248021469074,OPTIMAL,0.005000114440917969,38,0.09220359690067485,OPTIMAL,0.003000020980834961,30,-1.0000000110788037,TOTAL_TIME_LIMIT,30.00600838661194,8530,
BNIP3L,OPTIMAL,0.0,0,-0.30951033365627206,OPTIMAL,0.0009999275207519531,2,-0.06154129956363843,OPTIMAL,0.0030002593994140625,35,-0.06247329684164932,OPTIMAL,0.006000518798828125,43,-0.43576776981531806,CUT_LIMIT,0.059000253677368164,100,,OPTIMAL,0.0,0,-0.30951033365627206,OPTIMAL,0.0009999275207519531,2,-0.06154129956363843,OPTIMAL,0.0070002079010009766,35,-0.06247329684164932,OPTIMAL,0.005000114440917969,43,-0.43576776981531806,OPTIMAL,2.4640004634857178,817,1.000000000041549,OPTIMAL,0.0,0,-0.12378910275320805,OPTIMAL,0.0,3,-0.07213568013085557,OPTIMAL,0.008999824523925781,46,-0.06043838902891504,OPTIMAL,0.0,25,-1.0000000005552099,CUT_LIMIT,0.023999452590942383,100,,OPTIMAL,0.009000539779663086,46,-0.06043838902891504,OPTIMAL,0.0,3,-0.07213568013085557,OPTIMAL,0.0,0,-0.12378910275320805,OPTIMAL,0.002000093460083008,25,-1.0000000005552099,OPTIMAL,0.026999950408935547,104,-0.9487917075747775,OPTIMAL,0.0,0,-0.12378910275320805,OPTIMAL,0.0,3,-0.07213568013085557,OPTIMAL,0.0039997100830078125,46,-0.06043838902891504,OPTIMAL,0.0,25,-1.0000000005552099,OPTIMAL,0.023999929428100586,104,-0.9487917075747775
BOC,OPTIMAL,0.0009999275207519531,0,-0.2567141753646967,OPTIMAL,0.0,6,-0.2548075187801635,OPTIMAL,0.0019998550415039062,37,0.14358622251409184,OPTIMAL,0.003000020980834961,40,-0.4045883286291269,CUT_LIMIT,0.026999950408935547,100,,OPTIMAL,0.0,0,-0.2567141753646967,OPTIMAL,0.0009999275207519531,6,-0.2548075187801635,OPTIMAL,0.004999637603759766,37,0.14358622251409184,OPTIMAL,0.0030002593994140625,40,-0.4045883286291269,OPTIMAL,0.028999805450439453,127,-0.9859421669843159,OPTIMAL,0.0,0,-0.06528451218941839,OPTIMAL,0.0010001659393310547,3,-0.0664177736964414,OPTIMAL,0.002000093460083008,8,-0.7081388220239374,OPTIMAL,0.0,10,-1.0000000001712968,OPTIMAL,0.0009999275207519531,28,-1.0000007253510323,OPTIMAL,0.0009999275207519531,8,-0.7081388220239374,OPTIMAL,0.0009999275207519531,3,-0.0664177736964414,OPTIMAL,0.0,0,-0.06528451218941839,OPTIMAL,0.0010001659393310547,10,-1.0000000001712968,OPTIMAL,0.0,28,-1.0000007253510323,OPTIMAL,0.0,0,-0.06528451218941839,OPTIMAL,0.0,3,-0.0664177736964414,OPTIMAL,0.002000093460083008,8,-0.7081388220239374,OPTIMAL,0.003000020980834961,10,-1.0000000001712968,OPTIMAL,0.009000062942504883,28,-1.0000007253510323
BOD1,OPTIMAL,0.0,0,-0.42322888146018883,OPTIMAL,0.002000093460083008,4,-0.13233295346019566,OPTIMAL,0.003000020980834961,26,0.032707057906736156,OPTIMAL,0.003999948501586914,51,-0.42322888146018883,CUT_LIMIT,0.039000749588012695,100,,OPTIMAL,0.0,0,-0.42322888146018883,OPTIMAL,0.0009999275207519531,4,-0.13233295346019566,OPTIMAL,0.003999948501586914,26,0.032707057906736156,OPTIMAL,0.003999948501586914,51,-0.42322888146018883,CUT_LIMIT,1.0369985103607178,1000,,OPTIMAL,0.0,0,-0.1545252100786812,OPTIMAL,0.0,7,0.42887960172465767,OPTIMAL,0.006999969482421875,42,0.4377269786195859,OPTIMAL,0.003000020980834961,22,-1.0000001123887579,CUT_LIMIT,0.021000385284423828,100,,OPTIMAL,0.0039997100830078125,42,0.4377269786195859,OPTIMAL,0.0,7,0.42887960172465767,OPTIMAL,0.0,0,-0.1545252100786812,OPTIMAL,0.003999948501586914,22,-1.0000001123887579,OPTIMAL,0.020999431610107422,100,-0.9999999969755324,OPTIMAL,0.0,0,-0.1545252100786812,OPTIMAL,0.0019998550415039062,7,0.42887960172465767,OPTIMAL,0.005000114440917969,42,0.4377269786195859,OPTIMAL,0.0019998550415039062,22,-1.0000001123887579,OPTIMAL,0.03200030326843262,100,-0.9999999969755324
